InteractID	Type	MainShape	MainParam	MainParam2	MainParam3	MainParam4	MainParam5	PassivityShape	PassivityParam	PassivityParam2	PassivityParam3	PassivityParam4	PassivityParam5	Desc	Name	Icon	IconAtlas	SendChat	RefuseChat	AcceptChat	MsgBoxConent
3	HorseRunSt	F1	St|49;Run|50;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	M2	St|69;Run|70;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
3	HorseRunSt	F1	St|69;Run|70;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	F1	St|71;Run|72;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
3	HorseRunSt	F1	St|89;Run|90;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	F2	St|69;Run|70;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
3	HorseRunSt	F2	St|29;Run|30;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	M1	St|89;Run|90;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
3	HorseRunSt	F2	St|49;Run|50;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	M2	St|89;Run|90;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
3	HorseRunSt	F2	St|69;Run|70;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	F1	St|89;Run|90;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
3	HorseRunSt	F2	St|89;Run|90;HorseSlot|153;HY|50;HidePart|5	St|11;Run|12;HorseSlot|153;HY|50;HidePart|5	St|16;Run|17;HorseSlot|153;HY|50;HidePart|5	St|18;Run|19;HorseSlot|153;HY|50;HidePart|5	St|107;Run|108;HorseSlot|153;HY|50;HidePart|5	F2	St|91;Run|92;HorseSlot|154;HY|-50	St|11;Run|12;HorseSlot|154;HY|-100;	St|16;Run|17;HorseSlot|154;HY|-100;	St|18;Run|19;HorseSlot|154;HY|-100;	St|107;Run|108;HorseSlot|154;HY|-100;	双人同骑	双人同骑	Action3	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」瞧了瞧「$M」，眨了眨明亮的大眼睛，指着不远处说道：远处的风景真好！	「$M」轻舒猿臂，将「$P」带到马上，策马江湖，双人同游，岂不快哉！	「$M」仰天吹了一声口哨，一匹骏马自远方踏尘而来，一手抚摸着马儿，一手朝你伸来，似乎在邀你上马。
4	CommonAct	M1	Act|33;ActEvent|10006;Len|25					M1	Act|35;ActEvent|10010					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M1	Act|53;ActEvent|10007;Len|50;X|-10					M2	Act|33;ActEvent|10006					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M1	Act|73;ActEvent|10008;Len|50;X|5					F1	Act|33;ActEvent|10006					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M1	Act|93;ActEvent|10009;Len|33;X|19					F2	Act|33;ActEvent|10006					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M2	Act|33;ActEvent|10006;Len|53;X|-12					M1	Act|53;ActEvent|10007					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M2	Act|53;ActEvent|10007;Len|18;X|5					M2	Act|55;ActEvent|10011					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M2	Act|73;ActEvent|10008;Len|48					F1	Act|53;ActEvent|10007					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	M2	Act|93;ActEvent|10009;Len|47;X|7					F2	Act|53;ActEvent|10007					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F1	Act|33;ActEvent|10006;Len|50;X|5					M1	Act|73;ActEvent|10008					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F1	Act|53;ActEvent|10007;Len|48;X|-1					M2	Act|73;ActEvent|10008					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F1	Act|73;ActEvent|10008;Len|30					F1	Act|75;ActEvent|10012					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F1	Act|93;ActEvent|10009;Len|62;X|10					F2	Act|73;ActEvent|10008					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F2	Act|33;ActEvent|10006;Len|33;X|15					M1	Act|93;ActEvent|10009					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F2	Act|53;ActEvent|10007;Len|47;X|7					M2	Act|93;ActEvent|10009					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F2	Act|73;ActEvent|10008;Len|62;X|10					F1	Act|93;ActEvent|10009					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
4	CommonAct	F2	Act|93;ActEvent|10009;Len|25;X|-5					F2	Act|95;ActEvent|10013					拥抱	拥抱	Action1	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」轻轻倒入「$M」的怀抱，两人温柔相拥，享受着江湖中少有的静谧时光。	「$M」张开双臂，嘴角流露出温和的笑意，似乎在告诉你，这份怀抱只为你而张开，它正静静等待着你的加入。
5	CommonAct	M1	Act|77;ActEvent|10076;Len|0;ActLoop|1;Height|130					F1	Act|37;ActEvent|10077;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	M1	Act|97;ActEvent|10075;Len|0;ActLoop|1;Height|130					F2	Act|37;ActEvent|10077;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	M2	Act|77;ActEvent|10076;Len|0;ActLoop|1;Height|130					F1	Act|57;ActEvent|10078;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	M2	Act|97;ActEvent|10075;Len|0;ActLoop|1;Height|130					F2	Act|57;ActEvent|10078;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	F1	Act|37;ActEvent|10077;Len|0;ActLoop|1;Height|130					M1	Act|77;ActEvent|10076;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	F1	Act|57;ActEvent|10078;Len|0;ActLoop|1;Height|130					M2	Act|77;ActEvent|10076;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	F2	Act|37;ActEvent|10077;Len|0;ActLoop|1;Height|130					M1	Act|97;ActEvent|10075;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
5	CommonAct	F2	Act|57;ActEvent|10078;Len|0;ActLoop|1;Height|130					M2	Act|97;ActEvent|10075;ActLoop|1;HY|50					双人:风华绝代	双人:风华绝代	Action18	UI/Atlas/NewAtlas/ActionEmotions/ActionEmotions.prefab		「$P」先是看了看周围，而后笑着摆了摆手，委婉的拒绝了「$M」的要求。	「$P」与「$M」轻盈的跳起舞来，实在是羡煞旁人	「$M」伸出手来，眼里满是期待的目光，似乎想要邀请你与之共舞【风华绝代】
