FactionID	Level	Vitality	Strength	Dexterity	Energy
5	163	346	509	509	346
5	164	348	512	512	348
5	165	350	515	515	350
5	166	352	518	518	352
5	167	354	521	521	354
5	168	356	524	524	356
5	169	358	527	527	358
5	170	360	530	530	360
5	171	362	533	533	362
5	172	364	536	536	364
5	173	366	539	539	366
5	174	368	542	542	368
5	175	370	545	545	370
5	176	372	548	548	372
5	177	374	551	551	374
5	178	376	554	554	376
5	179	378	557	557	378
5	180	380	560	560	380
5	181	382	563	563	382
5	182	384	566	566	384
5	183	386	569	569	386
5	184	388	572	572	388
5	185	390	575	575	390
5	186	392	578	578	392
5	187	394	581	581	394
5	188	396	584	584	396
5	189	398	587	587	398
5	190	400	590	590	400
5	191	402	593	593	402
5	192	404	596	596	404
5	193	406	599	599	406
5	194	408	602	602	408
5	195	410	605	605	410
5	196	412	608	608	412
5	197	414	611	611	414
5	198	416	614	614	416
5	199	418	617	617	418
5	200	420	620	620	420
6	1	22	22	22	24
6	2	24	24	24	28
6	3	26	26	26	32
6	4	28	28	28	36
6	5	30	30	30	40
6	6	32	32	32	44
6	7	34	34	34	48
6	8	36	36	36	52
6	9	38	38	38	56
6	10	40	40	40	60
6	11	42	42	42	64
6	12	44	44	44	68
6	13	46	46	46	72
6	14	48	48	48	76
6	15	50	50	50	80
6	16	52	52	52	84
6	17	54	54	54	88
6	18	56	56	56	92
6	19	58	58	58	96
6	20	60	60	60	100
6	21	62	62	62	104
6	22	64	64	64	108
6	23	66	66	66	112
6	24	68	68	68	116
6	25	70	70	70	120
6	26	72	72	72	124
6	27	74	74	74	128
6	28	76	76	76	132
6	29	78	78	78	136
6	30	80	80	80	140
6	31	82	82	82	144
6	32	84	84	84	148
6	33	86	86	86	152
6	34	88	88	88	156
6	35	90	90	90	160
6	36	92	92	92	164
6	37	94	94	94	168
6	38	96	96	96	172
6	39	98	98	98	176
6	40	100	100	100	180
6	41	102	102	102	184
6	42	104	104	104	188
6	43	106	106	106	192
6	44	108	108	108	196
6	45	110	110	110	200
6	46	112	112	112	204
6	47	114	114	114	208
6	48	116	116	116	212
6	49	118	118	118	216
6	50	120	120	120	220
6	51	122	122	122	224
6	52	124	124	124	228
6	53	126	126	126	232
6	54	128	128	128	236
6	55	130	130	130	240
6	56	132	132	132	244
6	57	134	134	134	248
6	58	136	136	136	252
6	59	138	138	138	256
6	60	140	140	140	260
6	61	142	142	142	264
6	62	144	144	144	268
6	63	146	146	146	272
6	64	148	148	148	276
6	65	150	150	150	280
6	66	152	152	152	284
6	67	154	154	154	288
6	68	156	156	156	292
6	69	158	158	158	296
6	70	160	160	160	300
6	71	162	162	162	304
6	72	164	164	164	308
6	73	166	166	166	312
6	74	168	168	168	316
6	75	170	170	170	320
6	76	172	172	172	324
6	77	174	174	174	328
6	78	176	176	176	332
6	79	178	178	178	336
6	80	180	180	180	340
6	81	182	182	182	344
6	82	184	184	184	348
6	83	186	186	186	352
6	84	188	188	188	356
6	85	190	190	190	360
6	86	192	192	192	364
6	87	194	194	194	368
6	88	196	196	196	372
6	89	198	198	198	376
6	90	200	200	200	380
6	91	202	202	202	384
6	92	204	204	204	388
6	93	206	206	206	392
6	94	208	208	208	396
6	95	210	210	210	400
6	96	212	212	212	404
6	97	214	214	214	408
6	98	216	216	216	412
6	99	218	218	218	416
6	100	220	220	220	420
6	101	222	222	222	424
6	102	224	224	224	428
6	103	226	226	226	432
6	104	228	228	228	436
6	105	230	230	230	440
6	106	232	232	232	444
6	107	234	234	234	448
6	108	236	236	236	452
6	109	238	238	238	456
6	110	240	240	240	460
6	111	242	242	242	464
6	112	244	244	244	468
6	113	246	246	246	472
6	114	248	248	248	476
6	115	250	250	250	480
6	116	252	252	252	484
6	117	254	254	254	488
6	118	256	256	256	492
6	119	258	258	258	496
6	120	260	260	260	500
6	121	262	262	262	504
6	122	264	264	264	508
6	123	266	266	266	512
6	124	268	268	268	516
6	125	270	270	270	520
6	126	272	272	272	524
6	127	274	274	274	528
6	128	276	276	276	532
6	129	278	278	278	536
6	130	280	280	280	540
6	131	282	282	282	544
6	132	284	284	284	548
6	133	286	286	286	552
6	134	288	288	288	556
6	135	290	290	290	560
6	136	292	292	292	564
6	137	294	294	294	568
6	138	296	296	296	572
6	139	298	298	298	576
6	140	300	300	300	580
6	141	302	302	302	584
6	142	304	304	304	588
6	143	306	306	306	592
6	144	308	308	308	596
6	145	310	310	310	600
6	146	312	312	312	604
6	147	314	314	314	608
6	148	316	316	316	612
6	149	318	318	318	616
6	150	320	320	320	620
6	151	322	322	322	624
6	152	324	324	324	628
6	153	326	326	326	632
6	154	328	328	328	636
6	155	330	330	330	640
6	156	332	332	332	644
6	157	334	334	334	648
6	158	336	336	336	652
6	159	338	338	338	656
6	160	340	340	340	660
6	161	342	342	342	664
6	162	344	344	344	668
6	163	346	346	346	672
6	164	348	348	348	676
6	165	350	350	350	680
6	166	352	352	352	684
6	167	354	354	354	688
6	168	356	356	356	692
6	169	358	358	358	696
6	170	360	360	360	700
6	171	362	362	362	704
6	172	364	364	364	708
6	173	366	366	366	712
6	174	368	368	368	716
6	175	370	370	370	720
6	176	372	372	372	724
6	177	374	374	374	728
6	178	376	376	376	732
6	179	378	378	378	736
6	180	380	380	380	740
6	181	382	382	382	744
6	182	384	384	384	748
6	183	386	386	386	752
6	184	388	388	388	756
6	185	390	390	390	760
6	186	392	392	392	764
6	187	394	394	394	768
6	188	396	396	396	772
6	189	398	398	398	776
6	190	400	400	400	780
6	191	402	402	402	784
6	192	404	404	404	788
6	193	406	406	406	792
6	194	408	408	408	796
6	195	410	410	410	800
6	196	412	412	412	804
6	197	414	414	414	808
6	198	416	416	416	812
6	199	418	418	418	816
6	200	420	420	420	820
7	1	25	22	21	22
7	2	30	24	22	24
7	3	35	26	23	26
7	4	40	28	24	28
7	5	45	30	25	30
7	6	50	32	26	32
7	7	55	34	27	34
7	8	60	36	28	36
7	9	65	38	29	38
7	10	70	40	30	40
7	11	75	42	31	42
7	12	80	44	32	44
7	13	85	46	33	46
7	14	90	48	34	48
7	15	95	50	35	50
7	16	100	52	36	52
7	17	105	54	37	54
7	18	110	56	38	56
7	19	115	58	39	58
7	20	120	60	40	60
7	21	125	62	41	62
7	22	130	64	42	64
7	23	135	66	43	66
7	24	140	68	44	68
7	25	145	70	45	70
7	26	150	72	46	72
7	27	155	74	47	74
7	28	160	76	48	76
7	29	165	78	49	78
7	30	170	80	50	80
7	31	175	82	51	82
7	32	180	84	52	84
7	33	185	86	53	86
7	34	190	88	54	88
7	35	195	90	55	90
7	36	200	92	56	92
7	37	205	94	57	94
7	38	210	96	58	96
7	39	215	98	59	98
7	40	220	100	60	100
7	41	225	102	61	102
7	42	230	104	62	104
7	43	235	106	63	106
7	44	240	108	64	108
7	45	245	110	65	110
7	46	250	112	66	112
7	47	255	114	67	114
7	48	260	116	68	116
7	49	265	118	69	118
7	50	270	120	70	120
7	51	275	122	71	122
7	52	280	124	72	124
7	53	285	126	73	126
7	54	290	128	74	128
7	55	295	130	75	130
7	56	300	132	76	132
7	57	305	134	77	134
7	58	310	136	78	136
7	59	315	138	79	138
7	60	320	140	80	140
7	61	325	142	81	142
7	62	330	144	82	144
7	63	335	146	83	146
7	64	340	148	84	148
7	65	345	150	85	150
7	66	350	152	86	152
7	67	355	154	87	154
7	68	360	156	88	156
7	69	365	158	89	158
7	70	370	160	90	160
7	71	375	162	91	162
7	72	380	164	92	164
7	73	385	166	93	166
7	74	390	168	94	168
7	75	395	170	95	170
7	76	400	172	96	172
7	77	405	174	97	174
7	78	410	176	98	176
7	79	415	178	99	178
7	80	420	180	100	180
7	81	425	182	101	182
7	82	430	184	102	184
7	83	435	186	103	186
7	84	440	188	104	188
7	85	445	190	105	190
7	86	450	192	106	192
7	87	455	194	107	194
7	88	460	196	108	196
7	89	465	198	109	198
7	90	470	200	110	200
7	91	475	202	111	202
7	92	480	204	112	204
7	93	485	206	113	206
7	94	490	208	114	208
7	95	495	210	115	210
7	96	500	212	116	212
7	97	505	214	117	214
7	98	510	216	118	216
7	99	515	218	119	218
7	100	520	220	120	220
7	101	525	222	121	222
7	102	530	224	122	224
7	103	535	226	123	226
7	104	540	228	124	228
7	105	545	230	125	230
7	106	550	232	126	232
7	107	555	234	127	234
7	108	560	236	128	236
7	109	565	238	129	238
7	110	570	240	130	240
7	111	575	242	131	242
7	112	580	244	132	244
7	113	585	246	133	246
7	114	590	248	134	248
7	115	595	250	135	250
7	116	600	252	136	252
7	117	605	254	137	254
7	118	610	256	138	256
7	119	615	258	139	258
7	120	620	260	140	260
7	121	625	262	141	262
7	122	630	264	142	264
7	123	635	266	143	266
7	124	640	268	144	268
7	125	645	270	145	270
7	126	650	272	146	272
7	127	655	274	147	274
7	128	660	276	148	276
7	129	665	278	149	278
7	130	670	280	150	280
7	131	675	282	151	282
7	132	680	284	152	284
7	133	685	286	153	286
7	134	690	288	154	288
7	135	695	290	155	290
7	136	700	292	156	292
7	137	705	294	157	294
7	138	710	296	158	296
7	139	715	298	159	298
7	140	720	300	160	300
7	141	725	302	161	302
7	142	730	304	162	304
7	143	735	306	163	306
7	144	740	308	164	308
7	145	745	310	165	310
7	146	750	312	166	312
7	147	755	314	167	314
7	148	760	316	168	316
7	149	765	318	169	318
7	150	770	320	170	320
7	151	775	322	171	322
7	152	780	324	172	324
7	153	785	326	173	326
7	154	790	328	174	328
7	155	795	330	175	330
7	156	800	332	176	332
7	157	805	334	177	334
7	158	810	336	178	336
7	159	815	338	179	338
7	160	820	340	180	340
7	161	825	342	181	342
7	162	830	344	182	344
7	163	835	346	183	346
7	164	840	348	184	348
7	165	845	350	185	350
7	166	850	352	186	352
7	167	855	354	187	354
7	168	860	356	188	356
7	169	865	358	189	358
7	170	870	360	190	360
7	171	875	362	191	362
7	172	880	364	192	364
7	173	885	366	193	366
7	174	890	368	194	368
7	175	895	370	195	370
7	176	900	372	196	372
7	177	905	374	197	374
7	178	910	376	198	376
7	179	915	378	199	378
7	180	920	380	200	380
7	181	925	382	201	382
7	182	930	384	202	384
7	183	935	386	203	386
7	184	940	388	204	388
7	185	945	390	205	390
7	186	950	392	206	392
7	187	955	394	207	394
7	188	960	396	208	396
7	189	965	398	209	398
7	190	970	400	210	400
7	191	975	402	211	402
7	192	980	404	212	404
7	193	985	406	213	406
7	194	990	408	214	408
7	195	995	410	215	410
7	196	1000	412	216	412
7	197	1005	414	217	414
7	198	1010	416	218	416
7	199	1015	418	219	418
7	200	1020	420	220	420
8	1	23	21	23	23
8	2	26	22	26	26
8	3	29	23	29	29
8	4	32	24	32	32
8	5	35	25	35	35
8	6	38	26	38	38
8	7	41	27	41	41
8	8	44	28	44	44
8	9	47	29	47	47
8	10	50	30	50	50
8	11	53	31	53	53
8	12	56	32	56	56
8	13	59	33	59	59
8	14	62	34	62	62
8	15	65	35	65	65
8	16	68	36	68	68
8	17	71	37	71	71
8	18	74	38	74	74
8	19	77	39	77	77
8	20	80	40	80	80
8	21	83	41	83	83
8	22	86	42	86	86
8	23	89	43	89	89
8	24	92	44	92	92
8	25	95	45	95	95
8	26	98	46	98	98
8	27	101	47	101	101
8	28	104	48	104	104
8	29	107	49	107	107
8	30	110	50	110	110
8	31	113	51	113	113
8	32	116	52	116	116
8	33	119	53	119	119
8	34	122	54	122	122
8	35	125	55	125	125
8	36	128	56	128	128
8	37	131	57	131	131
8	38	134	58	134	134
8	39	137	59	137	137
8	40	140	60	140	140
8	41	143	61	143	143
8	42	146	62	146	146
8	43	149	63	149	149
8	44	152	64	152	152
8	45	155	65	155	155
8	46	158	66	158	158
8	47	161	67	161	161
8	48	164	68	164	164
8	49	167	69	167	167
8	50	170	70	170	170
8	51	173	71	173	173
8	52	176	72	176	176
8	53	179	73	179	179
8	54	182	74	182	182
8	55	185	75	185	185
8	56	188	76	188	188
8	57	191	77	191	191
8	58	194	78	194	194
8	59	197	79	197	197
8	60	200	80	200	200
8	61	203	81	203	203
8	62	206	82	206	206
8	63	209	83	209	209
8	64	212	84	212	212
8	65	215	85	215	215
8	66	218	86	218	218
8	67	221	87	221	221
8	68	224	88	224	224
8	69	227	89	227	227
8	70	230	90	230	230
8	71	233	91	233	233
8	72	236	92	236	236
8	73	239	93	239	239
8	74	242	94	242	242
8	75	245	95	245	245
8	76	248	96	248	248
8	77	251	97	251	251
8	78	254	98	254	254
8	79	257	99	257	257
8	80	260	100	260	260
8	81	263	101	263	263
8	82	266	102	266	266
8	83	269	103	269	269
8	84	272	104	272	272
8	85	275	105	275	275
8	86	278	106	278	278
8	87	281	107	281	281
8	88	284	108	284	284
8	89	287	109	287	287
8	90	290	110	290	290
8	91	293	111	293	293
8	92	296	112	296	296
8	93	299	113	299	299
8	94	302	114	302	302
8	95	305	115	305	305
8	96	308	116	308	308
8	97	311	117	311	311
8	98	314	118	314	314
8	99	317	119	317	317
8	100	320	120	320	320
8	101	323	121	323	323
8	102	326	122	326	326
8	103	329	123	329	329
8	104	332	124	332	332
8	105	335	125	335	335
8	106	338	126	338	338
8	107	341	127	341	341
8	108	344	128	344	344
8	109	347	129	347	347
8	110	350	130	350	350
8	111	353	131	353	353
8	112	356	132	356	356
8	113	359	133	359	359
8	114	362	134	362	362
8	115	365	135	365	365
8	116	368	136	368	368
8	117	371	137	371	371
8	118	374	138	374	374
8	119	377	139	377	377
8	120	380	140	380	380
8	121	383	141	383	383
8	122	386	142	386	386
8	123	389	143	389	389
8	124	392	144	392	392
8	125	395	145	395	395
8	126	398	146	398	398
8	127	401	147	401	401
8	128	404	148	404	404
8	129	407	149	407	407
8	130	410	150	410	410
8	131	413	151	413	413
8	132	416	152	416	416
8	133	419	153	419	419
8	134	422	154	422	422
8	135	425	155	425	425
8	136	428	156	428	428
8	137	431	157	431	431
8	138	434	158	434	434
8	139	437	159	437	437
8	140	440	160	440	440
8	141	443	161	443	443
8	142	446	162	446	446
8	143	449	163	449	449
8	144	452	164	452	452
8	145	455	165	455	455
8	146	458	166	458	458
8	147	461	167	461	461
8	148	464	168	464	464
8	149	467	169	467	467
8	150	470	170	470	470
8	151	473	171	473	473
8	152	476	172	476	476
8	153	479	173	479	479
8	154	482	174	482	482
8	155	485	175	485	485
8	156	488	176	488	488
8	157	491	177	491	491
8	158	494	178	494	494
8	159	497	179	497	497
8	160	500	180	500	500
8	161	503	181	503	503
8	162	506	182	506	506
8	163	509	183	509	509
8	164	512	184	512	512
8	165	515	185	515	515
8	166	518	186	518	518
8	167	521	187	521	521
8	168	524	188	524	524
8	169	527	189	527	527
8	170	530	190	530	530
8	171	533	191	533	533
8	172	536	192	536	536
8	173	539	193	539	539
8	174	542	194	542	542
8	175	545	195	545	545
8	176	548	196	548	548
8	177	551	197	551	551
8	178	554	198	554	554
8	179	557	199	557	557
8	180	560	200	560	560
8	181	563	201	563	563
8	182	566	202	566	566
8	183	569	203	569	569
8	184	572	204	572	572
8	185	575	205	575	575
8	186	578	206	578	578
8	187	581	207	581	581
8	188	584	208	584	584
8	189	587	209	587	587
8	190	590	210	590	590
8	191	593	211	593	593
8	192	596	212	596	596
8	193	599	213	599	599
8	194	602	214	602	602
8	195	605	215	605	605
8	196	608	216	608	608
8	197	611	217	611	611
8	198	614	218	614	614
8	199	617	219	617	617
8	200	620	220	620	620
9	1	21	22	22	25
9	2	22	24	24	30
9	3	23	26	26	35
9	4	24	28	28	40
9	5	25	30	30	45
9	6	26	32	32	50
9	7	27	34	34	55
9	8	28	36	36	60
9	9	29	38	38	65
9	10	30	40	40	70
9	11	31	42	42	75
9	12	32	44	44	80
9	13	33	46	46	85
9	14	34	48	48	90
9	15	35	50	50	95
9	16	36	52	52	100
9	17	37	54	54	105
9	18	38	56	56	110
9	19	39	58	58	115
9	20	40	60	60	120
9	21	41	62	62	125
9	22	42	64	64	130
9	23	43	66	66	135
9	24	44	68	68	140
9	25	45	70	70	145
9	26	46	72	72	150
9	27	47	74	74	155
9	28	48	76	76	160
9	29	49	78	78	165
9	30	50	80	80	170
9	31	51	82	82	175
9	32	52	84	84	180
9	33	53	86	86	185
9	34	54	88	88	190
9	35	55	90	90	195
9	36	56	92	92	200
9	37	57	94	94	205
9	38	58	96	96	210
9	39	59	98	98	215
9	40	60	100	100	220
9	41	61	102	102	225
9	42	62	104	104	230
9	43	63	106	106	235
9	44	64	108	108	240
9	45	65	110	110	245
9	46	66	112	112	250
9	47	67	114	114	255
9	48	68	116	116	260
9	49	69	118	118	265
9	50	70	120	120	270
9	51	71	122	122	275
9	52	72	124	124	280
9	53	73	126	126	285
9	54	74	128	128	290
9	55	75	130	130	295
9	56	76	132	132	300
9	57	77	134	134	305
9	58	78	136	136	310
9	59	79	138	138	315
9	60	80	140	140	320
9	61	81	142	142	325
9	62	82	144	144	330
9	63	83	146	146	335
9	64	84	148	148	340
9	65	85	150	150	345
9	66	86	152	152	350
9	67	87	154	154	355
9	68	88	156	156	360
9	69	89	158	158	365
9	70	90	160	160	370
9	71	91	162	162	375
9	72	92	164	164	380
9	73	93	166	166	385
9	74	94	168	168	390
9	75	95	170	170	395
9	76	96	172	172	400
9	77	97	174	174	405
9	78	98	176	176	410
9	79	99	178	178	415
9	80	100	180	180	420
9	81	101	182	182	425
9	82	102	184	184	430
9	83	103	186	186	435
9	84	104	188	188	440
9	85	105	190	190	445
9	86	106	192	192	450
9	87	107	194	194	455
9	88	108	196	196	460
9	89	109	198	198	465
9	90	110	200	200	470
9	91	111	202	202	475
9	92	112	204	204	480
9	93	113	206	206	485
9	94	114	208	208	490
9	95	115	210	210	495
9	96	116	212	212	500
9	97	117	214	214	505
9	98	118	216	216	510
9	99	119	218	218	515
9	100	120	220	220	520
9	101	121	222	222	525
9	102	122	224	224	530
9	103	123	226	226	535
9	104	124	228	228	540
9	105	125	230	230	545
9	106	126	232	232	550
9	107	127	234	234	555
9	108	128	236	236	560
9	109	129	238	238	565
9	110	130	240	240	570
9	111	131	242	242	575
9	112	132	244	244	580
9	113	133	246	246	585
9	114	134	248	248	590
9	115	135	250	250	595
9	116	136	252	252	600
9	117	137	254	254	605
9	118	138	256	256	610
9	119	139	258	258	615
9	120	140	260	260	620
9	121	141	262	262	625
9	122	142	264	264	630
9	123	143	266	266	635
9	124	144	268	268	640
9	125	145	270	270	645
9	126	146	272	272	650
9	127	147	274	274	655
9	128	148	276	276	660
9	129	149	278	278	665
9	130	150	280	280	670
9	131	151	282	282	675
9	132	152	284	284	680
9	133	153	286	286	685
9	134	154	288	288	690
9	135	155	290	290	695
9	136	156	292	292	700
9	137	157	294	294	705
9	138	158	296	296	710
9	139	159	298	298	715
9	140	160	300	300	720
9	141	161	302	302	725
9	142	162	304	304	730
9	143	163	306	306	735
9	144	164	308	308	740
9	145	165	310	310	745
9	146	166	312	312	750
9	147	167	314	314	755
9	148	168	316	316	760
9	149	169	318	318	765
9	150	170	320	320	770
9	151	171	322	322	775
9	152	172	324	324	780
9	153	173	326	326	785
9	154	174	328	328	790
9	155	175	330	330	795
9	156	176	332	332	800
9	157	177	334	334	805
9	158	178	336	336	810
9	159	179	338	338	815
9	160	180	340	340	820
9	161	181	342	342	825
9	162	182	344	344	830
9	163	183	346	346	835
9	164	184	348	348	840
9	165	185	350	350	845
9	166	186	352	352	850
9	167	187	354	354	855
9	168	188	356	356	860
9	169	189	358	358	865
9	170	190	360	360	870
9	171	191	362	362	875
9	172	192	364	364	880
9	173	193	366	366	885
9	174	194	368	368	890
9	175	195	370	370	895
9	176	196	372	372	900
9	177	197	374	374	905
9	178	198	376	376	910
9	179	199	378	378	915
9	180	200	380	380	920
9	181	201	382	382	925
9	182	202	384	384	930
9	183	203	386	386	935
9	184	204	388	388	940
9	185	205	390	390	945
9	186	206	392	392	950
9	187	207	394	394	955
9	188	208	396	396	960
9	189	209	398	398	965
9	190	210	400	400	970
9	191	211	402	402	975
9	192	212	404	404	980
9	193	213	406	406	985
9	194	214	408	408	990
9	195	215	410	410	995
9	196	216	412	412	1000
9	197	217	414	414	1005
9	198	218	416	416	1010
9	199	219	418	418	1015
9	200	220	420	420	1020
10	1	23	21	24	22
10	2	26	22	28	24
10	3	29	23	32	26
10	4	32	24	36	28
10	5	35	25	40	30
10	6	38	26	44	32
10	7	41	27	48	34
10	8	44	28	52	36
10	9	47	29	56	38
10	10	50	30	60	40
10	11	53	31	64	42
10	12	56	32	68	44
10	13	59	33	72	46
10	14	62	34	76	48
10	15	65	35	80	50
10	16	68	36	84	52
10	17	71	37	88	54
10	18	74	38	92	56
10	19	77	39	96	58
10	20	80	40	100	60
10	21	83	41	104	62
10	22	86	42	108	64
10	23	89	43	112	66
10	24	92	44	116	68
10	25	95	45	120	70
10	26	98	46	124	72
10	27	101	47	128	74
10	28	104	48	132	76
10	29	107	49	136	78
10	30	110	50	140	80
10	31	113	51	144	82
10	32	116	52	148	84
10	33	119	53	152	86
10	34	122	54	156	88
10	35	125	55	160	90
10	36	128	56	164	92
10	37	131	57	168	94
10	38	134	58	172	96
10	39	137	59	176	98
10	40	140	60	180	100
10	41	143	61	184	102
10	42	146	62	188	104
10	43	149	63	192	106
10	44	152	64	196	108
10	45	155	65	200	110
10	46	158	66	204	112
10	47	161	67	208	114
10	48	164	68	212	116
10	49	167	69	216	118
10	50	170	70	220	120
10	51	173	71	224	122
10	52	176	72	228	124
10	53	179	73	232	126
10	54	182	74	236	128
10	55	185	75	240	130
10	56	188	76	244	132
10	57	191	77	248	134
10	58	194	78	252	136
10	59	197	79	256	138
10	60	200	80	260	140
10	61	203	81	264	142
10	62	206	82	268	144
10	63	209	83	272	146
10	64	212	84	276	148
10	65	215	85	280	150
10	66	218	86	284	152
10	67	221	87	288	154
10	68	224	88	292	156
10	69	227	89	296	158
10	70	230	90	300	160
10	71	233	91	304	162
10	72	236	92	308	164
10	73	239	93	312	166
10	74	242	94	316	168
10	75	245	95	320	170
10	76	248	96	324	172
10	77	251	97	328	174
10	78	254	98	332	176
10	79	257	99	336	178
10	80	260	100	340	180
10	81	263	101	344	182
10	82	266	102	348	184
10	83	269	103	352	186
10	84	272	104	356	188
10	85	275	105	360	190
10	86	278	106	364	192
10	87	281	107	368	194
10	88	284	108	372	196
10	89	287	109	376	198
10	90	290	110	380	200
10	91	293	111	384	202
10	92	296	112	388	204
10	93	299	113	392	206
10	94	302	114	396	208
10	95	305	115	400	210
10	96	308	116	404	212
10	97	311	117	408	214
10	98	314	118	412	216
10	99	317	119	416	218
10	100	320	120	420	220
10	101	323	121	424	222
10	102	326	122	428	224
10	103	329	123	432	226
10	104	332	124	436	228
10	105	335	125	440	230
10	106	338	126	444	232
10	107	341	127	448	234
10	108	344	128	452	236
10	109	347	129	456	238
10	110	350	130	460	240
10	111	353	131	464	242
10	112	356	132	468	244
10	113	359	133	472	246
10	114	362	134	476	248
10	115	365	135	480	250
10	116	368	136	484	252
10	117	371	137	488	254
10	118	374	138	492	256
10	119	377	139	496	258
10	120	380	140	500	260
10	121	383	141	504	262
10	122	386	142	508	264
10	123	389	143	512	266
10	124	392	144	516	268
10	125	395	145	520	270
10	126	398	146	524	272
10	127	401	147	528	274
10	128	404	148	532	276
10	129	407	149	536	278
10	130	410	150	540	280
10	131	413	151	544	282
10	132	416	152	548	284
10	133	419	153	552	286
10	134	422	154	556	288
10	135	425	155	560	290
10	136	428	156	564	292
10	137	431	157	568	294
10	138	434	158	572	296
10	139	437	159	576	298
10	140	440	160	580	300
10	141	443	161	584	302
10	142	446	162	588	304
10	143	449	163	592	306
10	144	452	164	596	308
10	145	455	165	600	310
10	146	458	166	604	312
10	147	461	167	608	314
10	148	464	168	612	316
10	149	467	169	616	318
10	150	470	170	620	320
10	151	473	171	624	322
10	152	476	172	628	324
10	153	479	173	632	326
10	154	482	174	636	328
10	155	485	175	640	330
10	156	488	176	644	332
10	157	491	177	648	334
10	158	494	178	652	336
10	159	497	179	656	338
10	160	500	180	660	340
10	161	503	181	664	342
10	162	506	182	668	344
10	163	509	183	672	346
10	164	512	184	676	348
10	165	515	185	680	350
10	166	518	186	684	352
10	167	521	187	688	354
10	168	524	188	692	356
10	169	527	189	696	358
10	170	530	190	700	360
10	171	533	191	704	362
10	172	536	192	708	364
10	173	539	193	712	366
10	174	542	194	716	368
10	175	545	195	720	370
10	176	548	196	724	372
10	177	551	197	728	374
10	178	554	198	732	376
10	179	557	199	736	378
10	180	560	200	740	380
10	181	563	201	744	382
10	182	566	202	748	384
10	183	569	203	752	386
10	184	572	204	756	388
10	185	575	205	760	390
10	186	578	206	764	392
10	187	581	207	768	394
10	188	584	208	772	396
10	189	587	209	776	398
10	190	590	210	780	400
10	191	593	211	784	402
10	192	596	212	788	404
10	193	599	213	792	406
10	194	602	214	796	408
10	195	605	215	800	410
10	196	608	216	804	412
10	197	611	217	808	414
10	198	614	218	812	416
10	199	617	219	816	418
10	200	620	220	820	420
11	1	22	22	25	21
11	2	24	24	30	22
11	3	26	26	35	23
11	4	28	28	40	24
11	5	30	30	45	25
11	6	32	32	50	26
11	7	34	34	55	27
11	8	36	36	60	28
11	9	38	38	65	29
11	10	40	40	70	30
11	11	42	42	75	31
11	12	44	44	80	32
11	13	46	46	85	33
11	14	48	48	90	34
11	15	50	50	95	35
11	16	52	52	100	36
11	17	54	54	105	37
11	18	56	56	110	38
11	19	58	58	115	39
11	20	60	60	120	40
11	21	62	62	125	41
11	22	64	64	130	42
11	23	66	66	135	43
11	24	68	68	140	44
11	25	70	70	145	45
11	26	72	72	150	46
11	27	74	74	155	47
11	28	76	76	160	48
11	29	78	78	165	49
11	30	80	80	170	50
11	31	82	82	175	51
11	32	84	84	180	52
11	33	86	86	185	53
11	34	88	88	190	54
11	35	90	90	195	55
11	36	92	92	200	56
11	37	94	94	205	57
11	38	96	96	210	58
11	39	98	98	215	59
11	40	100	100	220	60
11	41	102	102	225	61
11	42	104	104	230	62
11	43	106	106	235	63
11	44	108	108	240	64
11	45	110	110	245	65
11	46	112	112	250	66
11	47	114	114	255	67
11	48	116	116	260	68
11	49	118	118	265	69
11	50	120	120	270	70
11	51	122	122	275	71
11	52	124	124	280	72
11	53	126	126	285	73
11	54	128	128	290	74
11	55	130	130	295	75
11	56	132	132	300	76
11	57	134	134	305	77
11	58	136	136	310	78
11	59	138	138	315	79
11	60	140	140	320	80
11	61	142	142	325	81
11	62	144	144	330	82
11	63	146	146	335	83
11	64	148	148	340	84
11	65	150	150	345	85
11	66	152	152	350	86
11	67	154	154	355	87
11	68	156	156	360	88
11	69	158	158	365	89
11	70	160	160	370	90
11	71	162	162	375	91
11	72	164	164	380	92
11	73	166	166	385	93
11	74	168	168	390	94
11	75	170	170	395	95
11	76	172	172	400	96
11	77	174	174	405	97
11	78	176	176	410	98
11	79	178	178	415	99
11	80	180	180	420	100
11	81	182	182	425	101
11	82	184	184	430	102
11	83	186	186	435	103
11	84	188	188	440	104
11	85	190	190	445	105
11	86	192	192	450	106
11	87	194	194	455	107
11	88	196	196	460	108
11	89	198	198	465	109
11	90	200	200	470	110
11	91	202	202	475	111
11	92	204	204	480	112
11	93	206	206	485	113
11	94	208	208	490	114
11	95	210	210	495	115
11	96	212	212	500	116
11	97	214	214	505	117
11	98	216	216	510	118
11	99	218	218	515	119
11	100	220	220	520	120
11	101	222	222	525	121
11	102	224	224	530	122
11	103	226	226	535	123
11	104	228	228	540	124
11	105	230	230	545	125
11	106	232	232	550	126
11	107	234	234	555	127
11	108	236	236	560	128
11	109	238	238	565	129
11	110	240	240	570	130
11	111	242	242	575	131
11	112	244	244	580	132
11	113	246	246	585	133
11	114	248	248	590	134
11	115	250	250	595	135
11	116	252	252	600	136
11	117	254	254	605	137
11	118	256	256	610	138
11	119	258	258	615	139
11	120	260	260	620	140
11	121	262	262	625	141
11	122	264	264	630	142
11	123	266	266	635	143
11	124	268	268	640	144
11	125	270	270	645	145
