AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
physical_firedamage_v	55	0	0	0			
physical_firedamage_v	56	0	0	0			
physical_firedamage_v	57	0	0	0			
physical_firedamage_v	58	0	0	0			
physical_firedamage_v	59	0	0	0			
physical_firedamage_v	60	0	0	0			
physical_wooddamage_v	1	10	10000	5			
physical_wooddamage_v	2	15	15000	10			
physical_wooddamage_v	3	20	20000	15			
physical_wooddamage_v	4	30	30000	20			
physical_wooddamage_v	5	40	40000	25			
physical_wooddamage_v	6	60	60000	30			
physical_wooddamage_v	7	80	80000	35			
physical_wooddamage_v	8	120	120000	40			
physical_wooddamage_v	9	200	200000	45			
physical_wooddamage_v	10	320	320000	50			
physical_wooddamage_v	11	500	480000	55			
physical_wooddamage_v	12	800	720000	60			
physical_wooddamage_v	13	1200	1000000	65			
physical_wooddamage_v	14	2000	1600000	70			
physical_wooddamage_v	15	3200	2000000	75			
physical_wooddamage_v	16	4800	2400000	80			
physical_wooddamage_v	17	7000	3000000	85			
physical_wooddamage_v	18	10000	3600000	90			
physical_wooddamage_v	19	12000	4800000	95			
physical_wooddamage_v	20	15000	6000000	100			
physical_wooddamage_v	21	16000	7200000	105			
physical_wooddamage_v	22	17000	8400000	110			
physical_wooddamage_v	23	18000	9600000	115			
physical_wooddamage_v	24	19000	10800000	120			
physical_wooddamage_v	25	20000	12000000	125			
physical_wooddamage_v	26	21000	13200000	130			
physical_wooddamage_v	27	22000	14400000	135			
physical_wooddamage_v	28	23000	15600000	140			
physical_wooddamage_v	29	24000	16800000	145			
physical_wooddamage_v	30	25000	18000000	150			
physical_wooddamage_v	31	25400	18600000	0			
physical_wooddamage_v	32	25800	19200000	0			
physical_wooddamage_v	33	26200	19800000	0			
physical_wooddamage_v	34	26600	20400000	0			
physical_wooddamage_v	35	27000	21000000	0			
physical_wooddamage_v	36	27400	21600000	0			
physical_wooddamage_v	37	27800	22200000	0			
physical_wooddamage_v	38	28200	22800000	0			
physical_wooddamage_v	39	28600	23400000	0			
physical_wooddamage_v	40	29000	24000000	0			
physical_wooddamage_v	41	29400	24600000	0			
physical_wooddamage_v	42	29800	25200000	0			
physical_wooddamage_v	43	30200	25800000	0			
physical_wooddamage_v	44	30600	26400000	0			
physical_wooddamage_v	45	31000	27000000	0			
physical_wooddamage_v	46	31400	27600000	0			
physical_wooddamage_v	47	31800	28200000	0			
physical_wooddamage_v	48	32200	28800000	0			
physical_wooddamage_v	49	32600	29400000	0			
physical_wooddamage_v	50	33000	30000000	0			
physical_wooddamage_v	51	0	0	0			
physical_wooddamage_v	52	0	0	0			
physical_wooddamage_v	53	0	0	0			
physical_wooddamage_v	54	0	0	0			
physical_wooddamage_v	55	0	0	0			
physical_wooddamage_v	56	0	0	0			
physical_wooddamage_v	57	0	0	0			
physical_wooddamage_v	58	0	0	0			
physical_wooddamage_v	59	0	0	0			
physical_wooddamage_v	60	0	0	0			
all_series_resist_v	1	10	10000	2			
all_series_resist_v	2	15	15000	4			
all_series_resist_v	3	20	20000	6			
all_series_resist_v	4	30	30000	8			
all_series_resist_v	5	40	40000	10			
all_series_resist_v	6	60	60000	12			
all_series_resist_v	7	80	80000	14			
all_series_resist_v	8	120	120000	16			
all_series_resist_v	9	200	200000	18			
all_series_resist_v	10	320	320000	20			
all_series_resist_v	11	500	480000	23			
all_series_resist_v	12	800	720000	26			
all_series_resist_v	13	1200	1000000	29			
all_series_resist_v	14	2000	1600000	32			
all_series_resist_v	15	3200	2000000	35			
all_series_resist_v	16	4800	2400000	38			
all_series_resist_v	17	7000	3000000	41			
all_series_resist_v	18	10000	3600000	44			
all_series_resist_v	19	12000	4800000	47			
all_series_resist_v	20	15000	6000000	50			
all_series_resist_v	21	16000	7200000	52			
all_series_resist_v	22	17000	8400000	56			
all_series_resist_v	23	18000	9600000	58			
all_series_resist_v	24	19000	10800000	60			
all_series_resist_v	25	20000	12000000	62			
all_series_resist_v	26	21000	13200000	66			
all_series_resist_v	27	22000	14400000	68			
all_series_resist_v	28	23000	15600000	70			
all_series_resist_v	29	24000	16800000	72			
all_series_resist_v	30	25000	18000000	76			
all_series_resist_v	31	25400	18600000	78			
all_series_resist_v	32	25800	19200000	82			
all_series_resist_v	33	26200	19800000	86			
all_series_resist_v	34	26600	20400000	90			
all_series_resist_v	35	27000	21000000	95			
all_series_resist_v	36	27400	21600000	99			
all_series_resist_v	37	27800	22200000	104			
all_series_resist_v	38	28200	22800000	109			
all_series_resist_v	39	28600	23400000	115			
all_series_resist_v	40	29000	24000000	120			
all_series_resist_v	41	29400	24600000	126			
all_series_resist_v	42	29800	25200000	132			
all_series_resist_v	43	30200	25800000	139			
all_series_resist_v	44	30600	26400000	146			
all_series_resist_v	45	31000	27000000	153			
all_series_resist_v	46	31400	27600000	160			
all_series_resist_v	47	31800	28200000	0			
all_series_resist_v	48	32200	28800000	0			
all_series_resist_v	49	32600	29400000	0			
all_series_resist_v	50	33000	30000000	0			
all_series_resist_v	51	0	0	0			
all_series_resist_v	52	0	0	0			
all_series_resist_v	53	0	0	0			
all_series_resist_v	54	0	0	0			
all_series_resist_v	55	0	0	0			
all_series_resist_v	56	0	0	0			
all_series_resist_v	57	0	0	0			
all_series_resist_v	58	0	0	0			
all_series_resist_v	59	0	0	0			
all_series_resist_v	60	0	0	0			
attackrate_v	1	10	10000	20			
attackrate_v	2	15	15000	40			
attackrate_v	3	20	20000	60			
attackrate_v	4	30	30000	80			
attackrate_v	5	40	40000	100			
attackrate_v	6	60	60000	120			
attackrate_v	7	80	80000	140			
attackrate_v	8	120	120000	160			
attackrate_v	9	200	200000	180			
attackrate_v	10	320	320000	200			
attackrate_v	11	500	480000	220			
attackrate_v	12	800	720000	240			
attackrate_v	13	1200	1000000	260			
attackrate_v	14	2000	1600000	280			
attackrate_v	15	3200	2000000	300			
attackrate_v	16	4800	2400000	320			
attackrate_v	17	7000	3000000	340			
attackrate_v	18	10000	3600000	360			
attackrate_v	19	12000	4800000	380			
attackrate_v	20	15000	6000000	400			
attackrate_v	21	16000	7200000	420			
attackrate_v	22	17000	8400000	440			
attackrate_v	23	18000	9600000	460			
attackrate_v	24	19000	10800000	480			
attackrate_v	25	20000	12000000	500			
attackrate_v	26	21000	13200000	520			
attackrate_v	27	22000	14400000	540			
attackrate_v	28	23000	15600000	560			
attackrate_v	29	24000	16800000	580			
attackrate_v	30	25000	18000000	600			
attackrate_v	31	25400	18600000	629			
attackrate_v	32	25800	19200000	660			
attackrate_v	33	26200	19800000	692			
attackrate_v	34	26600	20400000	726			
attackrate_v	35	27000	21000000	761			
attackrate_v	36	27400	21600000	798			
attackrate_v	37	27800	22200000	837			
attackrate_v	38	28200	22800000	878			
attackrate_v	39	28600	23400000	921			
attackrate_v	40	29000	24000000	966			
attackrate_v	41	29400	24600000	1013			
attackrate_v	42	29800	25200000	1062			
attackrate_v	43	30200	25800000	1114			
attackrate_v	44	30600	26400000	1169			
attackrate_v	45	31000	27000000	1226			
attackrate_v	46	31400	27600000	1286			
attackrate_v	47	31800	28200000	0			
attackrate_v	48	32200	28800000	0			
attackrate_v	49	32600	29400000	0			
attackrate_v	50	33000	30000000	0			
attackrate_v	51	0	0	0			
attackrate_v	52	0	0	0			
attackrate_v	53	0	0	0			
attackrate_v	54	0	0	0			
attackrate_v	55	0	0	0			
attackrate_v	56	0	0	0			
attackrate_v	57	0	0	0			
attackrate_v	58	0	0	0			
attackrate_v	59	0	0	0			
attackrate_v	60	0	0	0			
defense_v	1	10	10000	10			
defense_v	2	15	15000	20			
defense_v	3	20	20000	30			
defense_v	4	30	30000	40			
defense_v	5	40	40000	50			
defense_v	6	60	60000	60			
defense_v	7	80	80000	70			
defense_v	8	120	120000	80			
defense_v	9	200	200000	90			
defense_v	10	320	320000	100			
defense_v	11	500	480000	110			
defense_v	12	800	720000	120			
defense_v	13	1200	1000000	130			
defense_v	14	2000	1600000	140			
defense_v	15	3200	2000000	150			
defense_v	16	4800	2400000	160			
defense_v	17	7000	3000000	170			
defense_v	18	10000	3600000	180			
defense_v	19	12000	4800000	190			
defense_v	20	15000	6000000	200			
defense_v	21	16000	7200000	210			
defense_v	22	17000	8400000	220			
defense_v	23	18000	9600000	230			
defense_v	24	19000	10800000	240			
defense_v	25	20000	12000000	250			
defense_v	26	21000	13200000	260			
defense_v	27	22000	14400000	270			
defense_v	28	23000	15600000	280			
defense_v	29	24000	16800000	290			
defense_v	30	25000	18000000	300			
defense_v	31	25400	18600000	314			
defense_v	32	25800	19200000	330			
defense_v	33	26200	19800000	346			
defense_v	34	26600	20400000	363			
defense_v	35	27000	21000000	380			
defense_v	36	27400	21600000	399			
defense_v	37	27800	22200000	418			
defense_v	38	28200	22800000	439			
defense_v	39	28600	23400000	460			
defense_v	40	29000	24000000	483			
defense_v	41	29400	24600000	506			
defense_v	42	29800	25200000	531			
defense_v	43	30200	25800000	557			
defense_v	44	30600	26400000	584			
defense_v	45	31000	27000000	613			
defense_v	46	31400	27600000	643			
defense_v	47	31800	28200000	0			
defense_v	48	32200	28800000	0			
defense_v	49	32600	29400000	0			
defense_v	50	33000	30000000	0			
defense_v	51	0	0	0			
defense_v	52	0	0	0			
defense_v	53	0	0	0			
defense_v	54	0	0	0			
defense_v	55	0	0	0			
defense_v	56	0	0	0			
defense_v	57	0	0	0			
defense_v	58	0	0	0			
defense_v	59	0	0	0			
defense_v	60	0	0	0			
deadlystrike_v	1	10	10000	5			
deadlystrike_v	2	15	15000	10			
deadlystrike_v	3	20	20000	15			
deadlystrike_v	4	30	30000	20			
deadlystrike_v	5	40	40000	25			
deadlystrike_v	6	60	60000	30			
deadlystrike_v	7	80	80000	35			
deadlystrike_v	8	120	120000	40			
deadlystrike_v	9	200	200000	45			
deadlystrike_v	10	320	320000	50			
deadlystrike_v	11	500	480000	55			
deadlystrike_v	12	800	720000	60			
deadlystrike_v	13	1200	1000000	65			
deadlystrike_v	14	2000	1600000	70			
deadlystrike_v	15	3200	2000000	75			
deadlystrike_v	16	4800	2400000	80			
deadlystrike_v	17	7000	3000000	85			
deadlystrike_v	18	10000	3600000	90			
deadlystrike_v	19	12000	4800000	95			
deadlystrike_v	20	15000	6000000	100			
deadlystrike_v	21	16000	7200000	105			
deadlystrike_v	22	17000	8400000	110			
deadlystrike_v	23	18000	9600000	115			
deadlystrike_v	24	19000	10800000	120			
deadlystrike_v	25	20000	12000000	125			
deadlystrike_v	26	21000	13200000	130			
deadlystrike_v	27	22000	14400000	135			
deadlystrike_v	28	23000	15600000	140			
deadlystrike_v	29	24000	16800000	145			
deadlystrike_v	30	25000	18000000	150			
deadlystrike_v	31	25400	18600000	157			
deadlystrike_v	32	25800	19200000	165			
deadlystrike_v	33	26200	19800000	173			
deadlystrike_v	34	26600	20400000	181			
deadlystrike_v	35	27000	21000000	190			
deadlystrike_v	36	27400	21600000	199			
deadlystrike_v	37	27800	22200000	209			
deadlystrike_v	38	28200	22800000	219			
deadlystrike_v	39	28600	23400000	230			
deadlystrike_v	40	29000	24000000	241			
deadlystrike_v	41	29400	24600000	253			
deadlystrike_v	42	29800	25200000	265			
deadlystrike_v	43	30200	25800000	278			
deadlystrike_v	44	30600	26400000	292			
deadlystrike_v	45	31000	27000000	306			
deadlystrike_v	46	31400	27600000	321			
deadlystrike_v	47	31800	28200000	0			
deadlystrike_v	48	32200	28800000	0			
deadlystrike_v	49	32600	29400000	0			
deadlystrike_v	50	33000	30000000	0			
deadlystrike_v	51	0	0	0			
deadlystrike_v	52	0	0	0			
deadlystrike_v	53	0	0	0			
deadlystrike_v	54	0	0	0			
deadlystrike_v	55	0	0	0			
deadlystrike_v	56	0	0	0			
deadlystrike_v	57	0	0	0			
deadlystrike_v	58	0	0	0			
deadlystrike_v	59	0	0	0			
deadlystrike_v	60	0	0	0			
ignore_defense_v	1	10	10000	10			
ignore_defense_v	2	15	15000	20			
ignore_defense_v	3	20	20000	30			
ignore_defense_v	4	30	30000	40			
ignore_defense_v	5	40	40000	50			
ignore_defense_v	6	60	60000	60			
ignore_defense_v	7	80	80000	70			
ignore_defense_v	8	120	120000	80			
ignore_defense_v	9	200	200000	90			
ignore_defense_v	10	320	320000	100			
ignore_defense_v	11	500	480000	110			
ignore_defense_v	12	800	720000	120			
ignore_defense_v	13	1200	1000000	130			
ignore_defense_v	14	2000	1600000	140			
ignore_defense_v	15	3200	2000000	150			
ignore_defense_v	16	4800	2400000	160			
ignore_defense_v	17	7000	3000000	170			
ignore_defense_v	18	10000	3600000	180			
ignore_defense_v	19	12000	4800000	190			
ignore_defense_v	20	15000	6000000	200			
ignore_defense_v	21	16000	7200000	210			
ignore_defense_v	22	17000	8400000	220			
ignore_defense_v	23	18000	9600000	230			
ignore_defense_v	24	19000	10800000	240			
ignore_defense_v	25	20000	12000000	250			
ignore_defense_v	26	21000	13200000	260			
ignore_defense_v	27	22000	14400000	270			
ignore_defense_v	28	23000	15600000	280			
ignore_defense_v	29	24000	16800000	290			
ignore_defense_v	30	25000	18000000	300			
ignore_defense_v	31	25400	18600000	314			
ignore_defense_v	32	25800	19200000	330			
ignore_defense_v	33	26200	19800000	346			
ignore_defense_v	34	26600	20400000	363			
ignore_defense_v	35	27000	21000000	380			
ignore_defense_v	36	27400	21600000	399			
ignore_defense_v	37	27800	22200000	418			
ignore_defense_v	38	28200	22800000	439			
ignore_defense_v	39	28600	23400000	460			
ignore_defense_v	40	29000	24000000	483			
ignore_defense_v	41	29400	24600000	506			
ignore_defense_v	42	29800	25200000	531			
ignore_defense_v	43	30200	25800000	557			
ignore_defense_v	44	30600	26400000	584			
ignore_defense_v	45	31000	27000000	613			
ignore_defense_v	46	31400	27600000	643			
ignore_defense_v	47	31800	28200000	0			
ignore_defense_v	48	32200	28800000	0			
ignore_defense_v	49	32600	29400000	0			
ignore_defense_v	50	33000	30000000	0			
ignore_defense_v	51	0	0	0			
ignore_defense_v	52	0	0	0			
ignore_defense_v	53	0	0	0			
ignore_defense_v	54	0	0	0			
ignore_defense_v	55	0	0	0			
ignore_defense_v	56	0	0	0			
ignore_defense_v	57	0	0	0			
ignore_defense_v	58	0	0	0			
ignore_defense_v	59	0	0	0			
ignore_defense_v	60	0	0	0			
deadlystrike_damage_p	1	10	10000	2			
deadlystrike_damage_p	2	15	15000	3			
deadlystrike_damage_p	3	20	20000	5			
deadlystrike_damage_p	4	30	30000	6			
deadlystrike_damage_p	5	40	40000	8			
deadlystrike_damage_p	6	60	60000	9			
deadlystrike_damage_p	7	80	80000	11			
deadlystrike_damage_p	8	120	120000	12			
deadlystrike_damage_p	9	200	200000	14			
deadlystrike_damage_p	10	320	320000	15			
deadlystrike_damage_p	11	500	480000	17			
deadlystrike_damage_p	12	800	720000	18			
deadlystrike_damage_p	13	1200	1000000	20			
deadlystrike_damage_p	14	2000	1600000	21			
deadlystrike_damage_p	15	3200	2000000	23			
deadlystrike_damage_p	16	4800	2400000	24			
deadlystrike_damage_p	17	7000	3000000	26			
deadlystrike_damage_p	18	10000	3600000	27			
deadlystrike_damage_p	19	12000	4800000	29			
deadlystrike_damage_p	20	15000	6000000	30			
deadlystrike_damage_p	21	16000	7200000	32			
deadlystrike_damage_p	22	17000	8400000	33			
deadlystrike_damage_p	23	18000	9600000	34			
deadlystrike_damage_p	24	19000	10800000	36			
deadlystrike_damage_p	25	20000	12000000	38			
deadlystrike_damage_p	26	21000	13200000	40			
deadlystrike_damage_p	27	22000	14400000	41			
deadlystrike_damage_p	28	23000	15600000	42			
deadlystrike_damage_p	29	24000	16800000	44			
deadlystrike_damage_p	30	25000	18000000	46			
deadlystrike_damage_p	31	25400	18600000	48			
deadlystrike_damage_p	32	25800	19200000	50			
deadlystrike_damage_p	33	26200	19800000	52			
deadlystrike_damage_p	34	26600	20400000	54			
deadlystrike_damage_p	35	27000	21000000	56			
deadlystrike_damage_p	36	27400	21600000	58			
deadlystrike_damage_p	37	27800	22200000	60			
deadlystrike_damage_p	38	28200	22800000	62			
deadlystrike_damage_p	39	28600	23400000	64			
deadlystrike_damage_p	40	29000	24000000	66			
deadlystrike_damage_p	41	29400	24600000	68			
deadlystrike_damage_p	42	29800	25200000	70			
deadlystrike_damage_p	43	30200	25800000	72			
deadlystrike_damage_p	44	30600	26400000	74			
deadlystrike_damage_p	45	31000	27000000	76			
deadlystrike_damage_p	46	31400	27600000	78			
deadlystrike_damage_p	47	31800	28200000	0			
deadlystrike_damage_p	48	32200	28800000	0			
deadlystrike_damage_p	49	32600	29400000	0			
deadlystrike_damage_p	50	33000	30000000	0			
deadlystrike_damage_p	51	0	0	0			
deadlystrike_damage_p	52	0	0	0			
deadlystrike_damage_p	53	0	0	0			
deadlystrike_damage_p	54	0	0	0			
deadlystrike_damage_p	55	0	0	0			
deadlystrike_damage_p	56	0	0	0			
deadlystrike_damage_p	57	0	0	0			
deadlystrike_damage_p	58	0	0	0			
deadlystrike_damage_p	59	0	0	0			
deadlystrike_damage_p	60	0	0	0			
weaken_deadlystrike_v	1	10	10000	5			
weaken_deadlystrike_v	2	15	15000	10			
weaken_deadlystrike_v	3	20	20000	15			
weaken_deadlystrike_v	4	30	30000	20			
weaken_deadlystrike_v	5	40	40000	25			
weaken_deadlystrike_v	6	60	60000	30			
weaken_deadlystrike_v	7	80	80000	35			
weaken_deadlystrike_v	8	120	120000	40			
weaken_deadlystrike_v	9	200	200000	45			
weaken_deadlystrike_v	10	320	320000	50			
weaken_deadlystrike_v	11	500	480000	55			
weaken_deadlystrike_v	12	800	720000	60			
weaken_deadlystrike_v	13	1200	1000000	65			
weaken_deadlystrike_v	14	2000	1600000	70			
weaken_deadlystrike_v	15	3200	2000000	75			
weaken_deadlystrike_v	16	4800	2400000	80			
weaken_deadlystrike_v	17	7000	3000000	85			
weaken_deadlystrike_v	18	10000	3600000	90			
weaken_deadlystrike_v	19	12000	4800000	95			
weaken_deadlystrike_v	20	15000	6000000	100			
weaken_deadlystrike_v	21	16000	7200000	105			
weaken_deadlystrike_v	22	17000	8400000	110			
weaken_deadlystrike_v	23	18000	9600000	115			
weaken_deadlystrike_v	24	19000	10800000	120			
weaken_deadlystrike_v	25	20000	12000000	125			
weaken_deadlystrike_v	26	21000	13200000	130			
weaken_deadlystrike_v	27	22000	14400000	135			
weaken_deadlystrike_v	28	23000	15600000	140			
weaken_deadlystrike_v	29	24000	16800000	145			
weaken_deadlystrike_v	30	25000	18000000	150			
weaken_deadlystrike_v	31	25400	18600000	157			
weaken_deadlystrike_v	32	25800	19200000	165			
weaken_deadlystrike_v	33	26200	19800000	173			
weaken_deadlystrike_v	34	26600	20400000	181			
weaken_deadlystrike_v	35	27000	21000000	190			
weaken_deadlystrike_v	36	27400	21600000	199			
weaken_deadlystrike_v	37	27800	22200000	209			
weaken_deadlystrike_v	38	28200	22800000	219			
weaken_deadlystrike_v	39	28600	23400000	230			
weaken_deadlystrike_v	40	29000	24000000	241			
weaken_deadlystrike_v	41	29400	24600000	253			
weaken_deadlystrike_v	42	29800	25200000	265			
weaken_deadlystrike_v	43	30200	25800000	278			
weaken_deadlystrike_v	44	30600	26400000	292			
weaken_deadlystrike_v	45	31000	27000000	306			
weaken_deadlystrike_v	46	31400	27600000	321			
weaken_deadlystrike_v	47	31800	28200000	0			
weaken_deadlystrike_v	48	32200	28800000	0			
weaken_deadlystrike_v	49	32600	29400000	0			
weaken_deadlystrike_v	50	33000	30000000	0			
weaken_deadlystrike_v	51	0	0	0			
weaken_deadlystrike_v	52	0	0	0			
weaken_deadlystrike_v	53	0	0	0			
weaken_deadlystrike_v	54	0	0	0			
weaken_deadlystrike_v	55	0	0	0			
weaken_deadlystrike_v	56	0	0	0			
weaken_deadlystrike_v	57	0	0	0			
weaken_deadlystrike_v	58	0	0	0			
weaken_deadlystrike_v	59	0	0	0			
weaken_deadlystrike_v	60	0	0	0			
weaken_deadlystrike_damage_p	1	10	10000	2			
weaken_deadlystrike_damage_p	2	15	15000	3			
weaken_deadlystrike_damage_p	3	20	20000	5			
weaken_deadlystrike_damage_p	4	30	30000	6			
weaken_deadlystrike_damage_p	5	40	40000	8			
weaken_deadlystrike_damage_p	6	60	60000	9			
weaken_deadlystrike_damage_p	7	80	80000	11			
weaken_deadlystrike_damage_p	8	120	120000	12			
weaken_deadlystrike_damage_p	9	200	200000	14			
weaken_deadlystrike_damage_p	10	320	320000	15			
weaken_deadlystrike_damage_p	11	500	480000	17			
weaken_deadlystrike_damage_p	12	800	720000	18			
weaken_deadlystrike_damage_p	13	1200	1000000	20			
weaken_deadlystrike_damage_p	14	2000	1600000	21			
weaken_deadlystrike_damage_p	15	3200	2000000	23			
weaken_deadlystrike_damage_p	16	4800	2400000	24			
weaken_deadlystrike_damage_p	17	7000	3000000	26			
weaken_deadlystrike_damage_p	18	10000	3600000	27			
weaken_deadlystrike_damage_p	19	12000	4800000	29			
weaken_deadlystrike_damage_p	20	15000	6000000	30			
weaken_deadlystrike_damage_p	21	16000	7200000	32			
weaken_deadlystrike_damage_p	22	17000	8400000	33			
weaken_deadlystrike_damage_p	23	18000	9600000	34			
weaken_deadlystrike_damage_p	24	19000	10800000	36			
weaken_deadlystrike_damage_p	25	20000	12000000	38			
weaken_deadlystrike_damage_p	26	21000	13200000	40			
weaken_deadlystrike_damage_p	27	22000	14400000	41			
weaken_deadlystrike_damage_p	28	23000	15600000	42			
weaken_deadlystrike_damage_p	29	24000	16800000	44			
weaken_deadlystrike_damage_p	30	25000	18000000	46			
weaken_deadlystrike_damage_p	31	25400	18600000	48			
weaken_deadlystrike_damage_p	32	25800	19200000	50			
weaken_deadlystrike_damage_p	33	26200	19800000	52			
weaken_deadlystrike_damage_p	34	26600	20400000	54			
weaken_deadlystrike_damage_p	35	27000	21000000	56			
weaken_deadlystrike_damage_p	36	27400	21600000	58			
weaken_deadlystrike_damage_p	37	27800	22200000	60			
weaken_deadlystrike_damage_p	38	28200	22800000	62			
weaken_deadlystrike_damage_p	39	28600	23400000	64			
weaken_deadlystrike_damage_p	40	29000	24000000	66			
weaken_deadlystrike_damage_p	41	29400	24600000	68			
weaken_deadlystrike_damage_p	42	29800	25200000	70			
weaken_deadlystrike_damage_p	43	30200	25800000	72			
weaken_deadlystrike_damage_p	44	30600	26400000	74			
weaken_deadlystrike_damage_p	45	31000	27000000	76			
weaken_deadlystrike_damage_p	46	31400	27600000	78			
weaken_deadlystrike_damage_p	47	31800	28200000	0			
weaken_deadlystrike_damage_p	48	32200	28800000	0			
weaken_deadlystrike_damage_p	49	32600	29400000	0			
weaken_deadlystrike_damage_p	50	33000	30000000	0			
weaken_deadlystrike_damage_p	51	0	0	0			
weaken_deadlystrike_damage_p	52	0	0	0			
weaken_deadlystrike_damage_p	53	0	0	0			
weaken_deadlystrike_damage_p	54	0	0	0			
weaken_deadlystrike_damage_p	55	0	0	0			
weaken_deadlystrike_damage_p	56	0	0	0			
weaken_deadlystrike_damage_p	57	0	0	0			
weaken_deadlystrike_damage_p	58	0	0	0			
weaken_deadlystrike_damage_p	59	0	0	0			
weaken_deadlystrike_damage_p	60	0	0	0			
add_seriesstate_rate_v	1	10	10000	2			
add_seriesstate_rate_v	2	15	15000	4			
add_seriesstate_rate_v	3	20	20000	6			
add_seriesstate_rate_v	4	30	30000	8			
add_seriesstate_rate_v	5	40	40000	10			
add_seriesstate_rate_v	6	60	60000	12			
add_seriesstate_rate_v	7	80	80000	14			
add_seriesstate_rate_v	8	120	120000	16			
add_seriesstate_rate_v	9	200	200000	18			
add_seriesstate_rate_v	10	320	320000	20			
add_seriesstate_rate_v	11	500	480000	23			
add_seriesstate_rate_v	12	800	720000	26			
add_seriesstate_rate_v	13	1200	1000000	29			
add_seriesstate_rate_v	14	2000	1600000	32			
add_seriesstate_rate_v	15	3200	2000000	35			
add_seriesstate_rate_v	16	4800	2400000	38			
add_seriesstate_rate_v	17	7000	3000000	41			
add_seriesstate_rate_v	18	10000	3600000	44			
add_seriesstate_rate_v	19	12000	4800000	47			
add_seriesstate_rate_v	20	15000	6000000	50			
add_seriesstate_rate_v	21	16000	7200000	52			
add_seriesstate_rate_v	22	17000	8400000	56			
add_seriesstate_rate_v	23	18000	9600000	58			
add_seriesstate_rate_v	24	19000	10800000	60			
add_seriesstate_rate_v	25	20000	12000000	62			
add_seriesstate_rate_v	26	21000	13200000	66			
add_seriesstate_rate_v	27	22000	14400000	68			
add_seriesstate_rate_v	28	23000	15600000	70			
add_seriesstate_rate_v	29	24000	16800000	72			
add_seriesstate_rate_v	30	25000	18000000	76			
add_seriesstate_rate_v	31	25400	18600000	86			
add_seriesstate_rate_v	32	25800	19200000	90			
add_seriesstate_rate_v	33	26200	19800000	95			
add_seriesstate_rate_v	34	26600	20400000	99			
add_seriesstate_rate_v	35	27000	21000000	104			
add_seriesstate_rate_v	36	27400	21600000	109			
add_seriesstate_rate_v	37	27800	22200000	115			
add_seriesstate_rate_v	38	28200	22800000	120			
add_seriesstate_rate_v	39	28600	23400000	126			
add_seriesstate_rate_v	40	29000	24000000	132			
add_seriesstate_rate_v	41	29400	24600000	139			
add_seriesstate_rate_v	42	29800	25200000	146			
add_seriesstate_rate_v	43	30200	25800000	153			
add_seriesstate_rate_v	44	30600	26400000	160			
add_seriesstate_rate_v	45	31000	27000000	168			
add_seriesstate_rate_v	46	31400	27600000	176			
add_seriesstate_rate_v	47	31800	28200000	0			
add_seriesstate_rate_v	48	32200	28800000	0			
add_seriesstate_rate_v	49	32600	29400000	0			
add_seriesstate_rate_v	50	33000	30000000	0			
add_seriesstate_rate_v	51	0	0	0			
add_seriesstate_rate_v	52	0	0	0			
add_seriesstate_rate_v	53	0	0	0			
add_seriesstate_rate_v	54	0	0	0			
add_seriesstate_rate_v	55	0	0	0			
add_seriesstate_rate_v	56	0	0	0			
add_seriesstate_rate_v	57	0	0	0			
add_seriesstate_rate_v	58	0	0	0			
add_seriesstate_rate_v	59	0	0	0			
add_seriesstate_rate_v	60	0	0	0			
add_seriesstate_time_v	1	10	10000	2			
add_seriesstate_time_v	2	15	15000	4			
add_seriesstate_time_v	3	20	20000	6			
add_seriesstate_time_v	4	30	30000	8			
add_seriesstate_time_v	5	40	40000	10			
add_seriesstate_time_v	6	60	60000	12			
add_seriesstate_time_v	7	80	80000	14			
add_seriesstate_time_v	8	120	120000	16			
add_seriesstate_time_v	9	200	200000	18			
add_seriesstate_time_v	10	320	320000	20			
add_seriesstate_time_v	11	500	480000	23			
add_seriesstate_time_v	12	800	720000	26			
add_seriesstate_time_v	13	1200	1000000	29			
add_seriesstate_time_v	14	2000	1600000	32			
add_seriesstate_time_v	15	3200	2000000	35			
add_seriesstate_time_v	16	4800	2400000	38			
add_seriesstate_time_v	17	7000	3000000	41			
add_seriesstate_time_v	18	10000	3600000	44			
add_seriesstate_time_v	19	12000	4800000	47			
add_seriesstate_time_v	20	15000	6000000	50			
add_seriesstate_time_v	21	16000	7200000	52			
add_seriesstate_time_v	22	17000	8400000	56			
add_seriesstate_time_v	23	18000	9600000	58			
add_seriesstate_time_v	24	19000	10800000	60			
add_seriesstate_time_v	25	20000	12000000	62			
add_seriesstate_time_v	26	21000	13200000	66			
add_seriesstate_time_v	27	22000	14400000	68			
add_seriesstate_time_v	28	23000	15600000	70			
add_seriesstate_time_v	29	24000	16800000	72			
add_seriesstate_time_v	30	25000	18000000	76			
add_seriesstate_time_v	31	25400	18600000	0			
add_seriesstate_time_v	32	25800	19200000	0			
add_seriesstate_time_v	33	26200	19800000	0			
add_seriesstate_time_v	34	26600	20400000	0			
add_seriesstate_time_v	35	27000	21000000	0			
add_seriesstate_time_v	36	27400	21600000	0			
add_seriesstate_time_v	37	27800	22200000	0			
add_seriesstate_time_v	38	28200	22800000	0			
add_seriesstate_time_v	39	28600	23400000	0			
add_seriesstate_time_v	40	29000	24000000	0			
