AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
physical_wooddamage_v	18	25000	9000000	225			
physical_wooddamage_v	19	30000	12000000	237			
physical_wooddamage_v	20	37500	15000000	250			
physical_wooddamage_v	21	40000	18000000	265			
physical_wooddamage_v	22	42500	21000000	275			
physical_wooddamage_v	23	45000	24000000	290			
physical_wooddamage_v	24	47500	27000000	300			
physical_wooddamage_v	25	50000	30000000	315			
physical_wooddamage_v	26	52500	33000000	325			
physical_wooddamage_v	27	55000	36000000	340			
physical_wooddamage_v	28	57500	39000000	350			
physical_wooddamage_v	29	60000	42000000	365			
physical_wooddamage_v	30	62500	45000000	375			
physical_wooddamage_v	31	63500	46500000	0			
physical_wooddamage_v	32	64500	48000000	0			
physical_wooddamage_v	33	65500	49500000	0			
physical_wooddamage_v	34	66500	51000000	0			
physical_wooddamage_v	35	67500	52500000	0			
physical_wooddamage_v	36	0	0	0			
physical_wooddamage_v	37	0	0	0			
physical_wooddamage_v	38	0	0	0			
physical_wooddamage_v	39	0	0	0			
physical_wooddamage_v	40	0	0	0			
physical_wooddamage_v	41	0	0	0			
physical_wooddamage_v	42	0	0	0			
physical_wooddamage_v	43	0	0	0			
physical_wooddamage_v	44	0	0	0			
physical_wooddamage_v	45	0	0	0			
physical_wooddamage_v	46	0	0	0			
physical_wooddamage_v	47	0	0	0			
physical_wooddamage_v	48	0	0	0			
physical_wooddamage_v	49	0	0	0			
physical_wooddamage_v	50	0	0	0			
physical_wooddamage_v	51	0	0	0			
physical_wooddamage_v	52	0	0	0			
physical_wooddamage_v	53	0	0	0			
physical_wooddamage_v	54	0	0	0			
physical_wooddamage_v	55	0	0	0			
physical_wooddamage_v	56	0	0	0			
physical_wooddamage_v	57	0	0	0			
physical_wooddamage_v	58	0	0	0			
physical_wooddamage_v	59	0	0	0			
physical_wooddamage_v	60	0	0	0			
all_series_resist_v	1	25	25000	5			
all_series_resist_v	2	37	37500	10			
all_series_resist_v	3	50	50000	15			
all_series_resist_v	4	75	75000	20			
all_series_resist_v	5	100	100000	25			
all_series_resist_v	6	150	150000	30			
all_series_resist_v	7	200	200000	35			
all_series_resist_v	8	300	300000	40			
all_series_resist_v	9	500	500000	45			
all_series_resist_v	10	800	800000	50			
all_series_resist_v	11	1250	1200000	57			
all_series_resist_v	12	2000	1800000	65			
all_series_resist_v	13	3000	2500000	72			
all_series_resist_v	14	5000	4000000	80			
all_series_resist_v	15	8000	5000000	87			
all_series_resist_v	16	12000	6000000	95			
all_series_resist_v	17	17500	7500000	102			
all_series_resist_v	18	25000	9000000	110			
all_series_resist_v	19	30000	12000000	117			
all_series_resist_v	20	37500	15000000	125			
all_series_resist_v	21	40000	18000000	130			
all_series_resist_v	22	42500	21000000	140			
all_series_resist_v	23	45000	24000000	145			
all_series_resist_v	24	47500	27000000	150			
all_series_resist_v	25	50000	30000000	155			
all_series_resist_v	26	52500	33000000	165			
all_series_resist_v	27	55000	36000000	170			
all_series_resist_v	28	57500	39000000	175			
all_series_resist_v	29	60000	42000000	180			
all_series_resist_v	30	62500	45000000	190			
all_series_resist_v	31	63500	46500000	196			
all_series_resist_v	32	64500	48000000	206			
all_series_resist_v	33	65500	49500000	216			
all_series_resist_v	34	66500	51000000	226			
all_series_resist_v	35	67500	52500000	237			
all_series_resist_v	36	0	0	249			
all_series_resist_v	37	0	0	261			
all_series_resist_v	38	0	0	274			
all_series_resist_v	39	0	0	287			
all_series_resist_v	40	0	0	301			
all_series_resist_v	41	0	0	316			
all_series_resist_v	42	0	0	332			
all_series_resist_v	43	0	0	348			
all_series_resist_v	44	0	0	365			
all_series_resist_v	45	0	0	383			
all_series_resist_v	46	0	0	401			
all_series_resist_v	47	0	0	0			
all_series_resist_v	48	0	0	0			
all_series_resist_v	49	0	0	0			
all_series_resist_v	50	0	0	0			
all_series_resist_v	51	0	0	0			
all_series_resist_v	52	0	0	0			
all_series_resist_v	53	0	0	0			
all_series_resist_v	54	0	0	0			
all_series_resist_v	55	0	0	0			
all_series_resist_v	56	0	0	0			
all_series_resist_v	57	0	0	0			
all_series_resist_v	58	0	0	0			
all_series_resist_v	59	0	0	0			
all_series_resist_v	60	0	0	0			
attackrate_v	1	25	25000	50			
attackrate_v	2	37	37500	100			
attackrate_v	3	50	50000	150			
attackrate_v	4	75	75000	200			
attackrate_v	5	100	100000	250			
attackrate_v	6	150	150000	300			
attackrate_v	7	200	200000	350			
attackrate_v	8	300	300000	400			
attackrate_v	9	500	500000	450			
attackrate_v	10	800	800000	500			
attackrate_v	11	1250	1200000	550			
attackrate_v	12	2000	1800000	600			
attackrate_v	13	3000	2500000	650			
attackrate_v	14	5000	4000000	700			
attackrate_v	15	8000	5000000	750			
attackrate_v	16	12000	6000000	800			
attackrate_v	17	17500	7500000	850			
attackrate_v	18	25000	9000000	900			
attackrate_v	19	30000	12000000	950			
attackrate_v	20	37500	15000000	1000			
attackrate_v	21	40000	18000000	1050			
attackrate_v	22	42500	21000000	1100			
attackrate_v	23	45000	24000000	1150			
attackrate_v	24	47500	27000000	1200			
attackrate_v	25	50000	30000000	1250			
attackrate_v	26	52500	33000000	1300			
attackrate_v	27	55000	36000000	1350			
attackrate_v	28	57500	39000000	1400			
attackrate_v	29	60000	42000000	1450			
attackrate_v	30	62500	45000000	1500			
attackrate_v	31	63500	46500000	1573			
attackrate_v	32	64500	48000000	1650			
attackrate_v	33	65500	49500000	1730			
attackrate_v	34	66500	51000000	1815			
attackrate_v	35	67500	52500000	1903			
attackrate_v	36	0	0	1996			
attackrate_v	37	0	0	2093			
attackrate_v	38	0	0	2196			
attackrate_v	39	0	0	2303			
attackrate_v	40	0	0	2415			
attackrate_v	41	0	0	2533			
attackrate_v	42	0	0	2657			
attackrate_v	43	0	0	2787			
attackrate_v	44	0	0	2923			
attackrate_v	45	0	0	3065			
attackrate_v	46	0	0	3215			
attackrate_v	47	0	0	0			
attackrate_v	48	0	0	0			
attackrate_v	49	0	0	0			
attackrate_v	50	0	0	0			
attackrate_v	51	0	0	0			
attackrate_v	52	0	0	0			
attackrate_v	53	0	0	0			
attackrate_v	54	0	0	0			
attackrate_v	55	0	0	0			
attackrate_v	56	0	0	0			
attackrate_v	57	0	0	0			
attackrate_v	58	0	0	0			
attackrate_v	59	0	0	0			
attackrate_v	60	0	0	0			
defense_v	1	25	25000	25			
defense_v	2	37	37500	50			
defense_v	3	50	50000	75			
defense_v	4	75	75000	100			
defense_v	5	100	100000	125			
defense_v	6	150	150000	150			
defense_v	7	200	200000	175			
defense_v	8	300	300000	200			
defense_v	9	500	500000	225			
defense_v	10	800	800000	250			
defense_v	11	1250	1200000	275			
defense_v	12	2000	1800000	300			
defense_v	13	3000	2500000	325			
defense_v	14	5000	4000000	350			
defense_v	15	8000	5000000	375			
defense_v	16	12000	6000000	400			
defense_v	17	17500	7500000	425			
defense_v	18	25000	9000000	450			
defense_v	19	30000	12000000	475			
defense_v	20	37500	15000000	500			
defense_v	21	40000	18000000	525			
defense_v	22	42500	21000000	550			
defense_v	23	45000	24000000	575			
defense_v	24	47500	27000000	600			
defense_v	25	50000	30000000	625			
defense_v	26	52500	33000000	650			
defense_v	27	55000	36000000	675			
defense_v	28	57500	39000000	700			
defense_v	29	60000	42000000	725			
defense_v	30	62500	45000000	750			
defense_v	31	63500	46500000	786			
defense_v	32	64500	48000000	825			
defense_v	33	65500	49500000	865			
defense_v	34	66500	51000000	907			
defense_v	35	67500	52500000	951			
defense_v	36	0	0	998			
defense_v	37	0	0	1046			
defense_v	38	0	0	1098			
defense_v	39	0	0	1151			
defense_v	40	0	0	1207			
defense_v	41	0	0	1266			
defense_v	42	0	0	1328			
defense_v	43	0	0	1393			
defense_v	44	0	0	1461			
defense_v	45	0	0	1532			
defense_v	46	0	0	1607			
defense_v	47	0	0	0			
defense_v	48	0	0	0			
defense_v	49	0	0	0			
defense_v	50	0	0	0			
defense_v	51	0	0	0			
defense_v	52	0	0	0			
defense_v	53	0	0	0			
defense_v	54	0	0	0			
defense_v	55	0	0	0			
defense_v	56	0	0	0			
defense_v	57	0	0	0			
defense_v	58	0	0	0			
defense_v	59	0	0	0			
defense_v	60	0	0	0			
deadlystrike_v	1	25	25000	12			
deadlystrike_v	2	37	37500	25			
deadlystrike_v	3	50	50000	37			
deadlystrike_v	4	75	75000	50			
deadlystrike_v	5	100	100000	62			
deadlystrike_v	6	150	150000	75			
deadlystrike_v	7	200	200000	87			
deadlystrike_v	8	300	300000	100			
deadlystrike_v	9	500	500000	112			
deadlystrike_v	10	800	800000	125			
deadlystrike_v	11	1250	1200000	137			
deadlystrike_v	12	2000	1800000	150			
deadlystrike_v	13	3000	2500000	162			
deadlystrike_v	14	5000	4000000	175			
deadlystrike_v	15	8000	5000000	187			
deadlystrike_v	16	12000	6000000	200			
deadlystrike_v	17	17500	7500000	212			
deadlystrike_v	18	25000	9000000	225			
deadlystrike_v	19	30000	12000000	237			
deadlystrike_v	20	37500	15000000	250			
deadlystrike_v	21	40000	18000000	265			
deadlystrike_v	22	42500	21000000	275			
deadlystrike_v	23	45000	24000000	290			
deadlystrike_v	24	47500	27000000	300			
deadlystrike_v	25	50000	30000000	315			
deadlystrike_v	26	52500	33000000	325			
deadlystrike_v	27	55000	36000000	340			
deadlystrike_v	28	57500	39000000	350			
deadlystrike_v	29	60000	42000000	365			
deadlystrike_v	30	62500	45000000	375			
deadlystrike_v	31	63500	46500000	393			
deadlystrike_v	32	64500	48000000	412			
deadlystrike_v	33	65500	49500000	432			
deadlystrike_v	34	66500	51000000	453			
deadlystrike_v	35	67500	52500000	475			
deadlystrike_v	36	0	0	499			
deadlystrike_v	37	0	0	523			
deadlystrike_v	38	0	0	549			
deadlystrike_v	39	0	0	575			
deadlystrike_v	40	0	0	603			
deadlystrike_v	41	0	0	633			
deadlystrike_v	42	0	0	664			
deadlystrike_v	43	0	0	696			
deadlystrike_v	44	0	0	730			
deadlystrike_v	45	0	0	766			
deadlystrike_v	46	0	0	803			
deadlystrike_v	47	0	0	0			
deadlystrike_v	48	0	0	0			
deadlystrike_v	49	0	0	0			
deadlystrike_v	50	0	0	0			
deadlystrike_v	51	0	0	0			
deadlystrike_v	52	0	0	0			
deadlystrike_v	53	0	0	0			
deadlystrike_v	54	0	0	0			
deadlystrike_v	55	0	0	0			
deadlystrike_v	56	0	0	0			
deadlystrike_v	57	0	0	0			
deadlystrike_v	58	0	0	0			
deadlystrike_v	59	0	0	0			
deadlystrike_v	60	0	0	0			
ignore_defense_v	1	25	25000	25			
ignore_defense_v	2	37	37500	50			
ignore_defense_v	3	50	50000	75			
ignore_defense_v	4	75	75000	100			
ignore_defense_v	5	100	100000	125			
ignore_defense_v	6	150	150000	150			
ignore_defense_v	7	200	200000	175			
ignore_defense_v	8	300	300000	200			
ignore_defense_v	9	500	500000	225			
ignore_defense_v	10	800	800000	250			
ignore_defense_v	11	1250	1200000	275			
ignore_defense_v	12	2000	1800000	300			
ignore_defense_v	13	3000	2500000	325			
ignore_defense_v	14	5000	4000000	350			
ignore_defense_v	15	8000	5000000	375			
ignore_defense_v	16	12000	6000000	400			
ignore_defense_v	17	17500	7500000	425			
ignore_defense_v	18	25000	9000000	450			
ignore_defense_v	19	30000	12000000	475			
ignore_defense_v	20	37500	15000000	500			
ignore_defense_v	21	40000	18000000	525			
ignore_defense_v	22	42500	21000000	550			
ignore_defense_v	23	45000	24000000	575			
ignore_defense_v	24	47500	27000000	600			
ignore_defense_v	25	50000	30000000	625			
ignore_defense_v	26	52500	33000000	650			
ignore_defense_v	27	55000	36000000	675			
ignore_defense_v	28	57500	39000000	700			
ignore_defense_v	29	60000	42000000	725			
ignore_defense_v	30	62500	45000000	750			
ignore_defense_v	31	63500	46500000	786			
ignore_defense_v	32	64500	48000000	825			
ignore_defense_v	33	65500	49500000	865			
ignore_defense_v	34	66500	51000000	907			
ignore_defense_v	35	67500	52500000	951			
ignore_defense_v	36	0	0	998			
ignore_defense_v	37	0	0	1046			
ignore_defense_v	38	0	0	1098			
ignore_defense_v	39	0	0	1151			
ignore_defense_v	40	0	0	1207			
ignore_defense_v	41	0	0	1266			
ignore_defense_v	42	0	0	1328			
ignore_defense_v	43	0	0	1393			
ignore_defense_v	44	0	0	1461			
ignore_defense_v	45	0	0	1532			
ignore_defense_v	46	0	0	1607			
ignore_defense_v	47	0	0	0			
ignore_defense_v	48	0	0	0			
ignore_defense_v	49	0	0	0			
ignore_defense_v	50	0	0	0			
ignore_defense_v	51	0	0	0			
ignore_defense_v	52	0	0	0			
ignore_defense_v	53	0	0	0			
ignore_defense_v	54	0	0	0			
ignore_defense_v	55	0	0	0			
ignore_defense_v	56	0	0	0			
ignore_defense_v	57	0	0	0			
ignore_defense_v	58	0	0	0			
ignore_defense_v	59	0	0	0			
ignore_defense_v	60	0	0	0			
deadlystrike_damage_p	1	25	25000	5			
deadlystrike_damage_p	2	37	37500	10			
deadlystrike_damage_p	3	50	50000	15			
deadlystrike_damage_p	4	75	75000	20			
deadlystrike_damage_p	5	100	100000	25			
deadlystrike_damage_p	6	150	150000	30			
deadlystrike_damage_p	7	200	200000	35			
deadlystrike_damage_p	8	300	300000	40			
deadlystrike_damage_p	9	500	500000	45			
deadlystrike_damage_p	10	800	800000	50			
deadlystrike_damage_p	11	1250	1200000	57			
deadlystrike_damage_p	12	2000	1800000	65			
deadlystrike_damage_p	13	3000	2500000	72			
deadlystrike_damage_p	14	5000	4000000	80			
deadlystrike_damage_p	15	8000	5000000	87			
deadlystrike_damage_p	16	12000	6000000	95			
deadlystrike_damage_p	17	17500	7500000	102			
deadlystrike_damage_p	18	25000	9000000	110			
deadlystrike_damage_p	19	30000	12000000	117			
deadlystrike_damage_p	20	37500	15000000	125			
deadlystrike_damage_p	21	40000	18000000	133			
deadlystrike_damage_p	22	42500	21000000	141			
deadlystrike_damage_p	23	45000	24000000	149			
deadlystrike_damage_p	24	47500	27000000	157			
deadlystrike_damage_p	25	50000	30000000	165			
deadlystrike_damage_p	26	52500	33000000	173			
deadlystrike_damage_p	27	55000	36000000	181			
deadlystrike_damage_p	28	57500	39000000	189			
deadlystrike_damage_p	29	60000	42000000	197			
deadlystrike_damage_p	30	62500	45000000	205			
deadlystrike_damage_p	31	63500	46500000	120			
deadlystrike_damage_p	32	64500	48000000	125			
deadlystrike_damage_p	33	65500	49500000	130			
deadlystrike_damage_p	34	66500	51000000	135			
deadlystrike_damage_p	35	67500	52500000	140			
deadlystrike_damage_p	36	0	0	145			
deadlystrike_damage_p	37	0	0	150			
deadlystrike_damage_p	38	0	0	155			
deadlystrike_damage_p	39	0	0	160			
deadlystrike_damage_p	40	0	0	165			
deadlystrike_damage_p	41	0	0	170			
deadlystrike_damage_p	42	0	0	175			
deadlystrike_damage_p	43	0	0	180			
deadlystrike_damage_p	44	0	0	185			
deadlystrike_damage_p	45	0	0	190			
deadlystrike_damage_p	46	0	0	195			
deadlystrike_damage_p	47	0	0	0			
deadlystrike_damage_p	48	0	0	0			
deadlystrike_damage_p	49	0	0	0			
deadlystrike_damage_p	50	0	0	0			
deadlystrike_damage_p	51	0	0	0			
deadlystrike_damage_p	52	0	0	0			
deadlystrike_damage_p	53	0	0	0			
deadlystrike_damage_p	54	0	0	0			
deadlystrike_damage_p	55	0	0	0			
deadlystrike_damage_p	56	0	0	0			
deadlystrike_damage_p	57	0	0	0			
deadlystrike_damage_p	58	0	0	0			
deadlystrike_damage_p	59	0	0	0			
deadlystrike_damage_p	60	0	0	0			
weaken_deadlystrike_v	1	25	25000	12			
weaken_deadlystrike_v	2	37	37500	25			
weaken_deadlystrike_v	3	50	50000	37			
weaken_deadlystrike_v	4	75	75000	50			
weaken_deadlystrike_v	5	100	100000	62			
weaken_deadlystrike_v	6	150	150000	75			
weaken_deadlystrike_v	7	200	200000	87			
weaken_deadlystrike_v	8	300	300000	100			
weaken_deadlystrike_v	9	500	500000	112			
weaken_deadlystrike_v	10	800	800000	125			
weaken_deadlystrike_v	11	1250	1200000	137			
weaken_deadlystrike_v	12	2000	1800000	150			
weaken_deadlystrike_v	13	3000	2500000	162			
weaken_deadlystrike_v	14	5000	4000000	175			
weaken_deadlystrike_v	15	8000	5000000	187			
weaken_deadlystrike_v	16	12000	6000000	200			
weaken_deadlystrike_v	17	17500	7500000	212			
weaken_deadlystrike_v	18	25000	9000000	225			
weaken_deadlystrike_v	19	30000	12000000	237			
weaken_deadlystrike_v	20	37500	15000000	250			
weaken_deadlystrike_v	21	40000	18000000	265			
weaken_deadlystrike_v	22	42500	21000000	275			
weaken_deadlystrike_v	23	45000	24000000	290			
weaken_deadlystrike_v	24	47500	27000000	300			
weaken_deadlystrike_v	25	50000	30000000	315			
weaken_deadlystrike_v	26	52500	33000000	325			
weaken_deadlystrike_v	27	55000	36000000	340			
weaken_deadlystrike_v	28	57500	39000000	350			
weaken_deadlystrike_v	29	60000	42000000	365			
weaken_deadlystrike_v	30	62500	45000000	375			
weaken_deadlystrike_v	31	63500	46500000	393			
weaken_deadlystrike_v	32	64500	48000000	412			
weaken_deadlystrike_v	33	65500	49500000	432			
weaken_deadlystrike_v	34	66500	51000000	453			
weaken_deadlystrike_v	35	67500	52500000	475			
weaken_deadlystrike_v	36	0	0	499			
weaken_deadlystrike_v	37	0	0	523			
weaken_deadlystrike_v	38	0	0	549			
weaken_deadlystrike_v	39	0	0	575			
weaken_deadlystrike_v	40	0	0	603			
weaken_deadlystrike_v	41	0	0	633			
weaken_deadlystrike_v	42	0	0	664			
weaken_deadlystrike_v	43	0	0	696			
weaken_deadlystrike_v	44	0	0	730			
weaken_deadlystrike_v	45	0	0	766			
weaken_deadlystrike_v	46	0	0	803			
weaken_deadlystrike_v	47	0	0	0			
weaken_deadlystrike_v	48	0	0	0			
weaken_deadlystrike_v	49	0	0	0			
weaken_deadlystrike_v	50	0	0	0			
weaken_deadlystrike_v	51	0	0	0			
weaken_deadlystrike_v	52	0	0	0			
weaken_deadlystrike_v	53	0	0	0			
weaken_deadlystrike_v	54	0	0	0			
weaken_deadlystrike_v	55	0	0	0			
weaken_deadlystrike_v	56	0	0	0			
weaken_deadlystrike_v	57	0	0	0			
weaken_deadlystrike_v	58	0	0	0			
weaken_deadlystrike_v	59	0	0	0			
weaken_deadlystrike_v	60	0	0	0			
weaken_deadlystrike_damage_p	1	25	25000	5			
weaken_deadlystrike_damage_p	2	37	37500	10			
weaken_deadlystrike_damage_p	3	50	50000	15			
weaken_deadlystrike_damage_p	4	75	75000	20			
weaken_deadlystrike_damage_p	5	100	100000	25			
weaken_deadlystrike_damage_p	6	150	150000	30			
weaken_deadlystrike_damage_p	7	200	200000	35			
weaken_deadlystrike_damage_p	8	300	300000	40			
weaken_deadlystrike_damage_p	9	500	500000	45			
weaken_deadlystrike_damage_p	10	800	800000	50			
weaken_deadlystrike_damage_p	11	1250	1200000	57			
weaken_deadlystrike_damage_p	12	2000	1800000	65			
weaken_deadlystrike_damage_p	13	3000	2500000	72			
weaken_deadlystrike_damage_p	14	5000	4000000	80			
weaken_deadlystrike_damage_p	15	8000	5000000	87			
weaken_deadlystrike_damage_p	16	12000	6000000	95			
weaken_deadlystrike_damage_p	17	17500	7500000	102			
weaken_deadlystrike_damage_p	18	25000	9000000	110			
weaken_deadlystrike_damage_p	19	30000	12000000	117			
weaken_deadlystrike_damage_p	20	37500	15000000	125			
weaken_deadlystrike_damage_p	21	40000	18000000	133			
weaken_deadlystrike_damage_p	22	42500	21000000	141			
weaken_deadlystrike_damage_p	23	45000	24000000	149			
weaken_deadlystrike_damage_p	24	47500	27000000	157			
weaken_deadlystrike_damage_p	25	50000	30000000	165			
weaken_deadlystrike_damage_p	26	52500	33000000	173			
weaken_deadlystrike_damage_p	27	55000	36000000	181			
weaken_deadlystrike_damage_p	28	57500	39000000	189			
weaken_deadlystrike_damage_p	29	60000	42000000	197			
weaken_deadlystrike_damage_p	30	62500	45000000	205			
weaken_deadlystrike_damage_p	31	63500	46500000	120			
weaken_deadlystrike_damage_p	32	64500	48000000	125			
weaken_deadlystrike_damage_p	33	65500	49500000	130			
weaken_deadlystrike_damage_p	34	66500	51000000	135			
weaken_deadlystrike_damage_p	35	67500	52500000	140			
weaken_deadlystrike_damage_p	36	0	0	145			
weaken_deadlystrike_damage_p	37	0	0	150			
weaken_deadlystrike_damage_p	38	0	0	155			
weaken_deadlystrike_damage_p	39	0	0	160			
weaken_deadlystrike_damage_p	40	0	0	165			
weaken_deadlystrike_damage_p	41	0	0	170			
weaken_deadlystrike_damage_p	42	0	0	175			
weaken_deadlystrike_damage_p	43	0	0	180			
weaken_deadlystrike_damage_p	44	0	0	185			
weaken_deadlystrike_damage_p	45	0	0	190			
weaken_deadlystrike_damage_p	46	0	0	195			
weaken_deadlystrike_damage_p	47	0	0	0			
weaken_deadlystrike_damage_p	48	0	0	0			
weaken_deadlystrike_damage_p	49	0	0	0			
weaken_deadlystrike_damage_p	50	0	0	0			
weaken_deadlystrike_damage_p	51	0	0	0			
weaken_deadlystrike_damage_p	52	0	0	0			
weaken_deadlystrike_damage_p	53	0	0	0			
weaken_deadlystrike_damage_p	54	0	0	0			
weaken_deadlystrike_damage_p	55	0	0	0			
weaken_deadlystrike_damage_p	56	0	0	0			
weaken_deadlystrike_damage_p	57	0	0	0			
weaken_deadlystrike_damage_p	58	0	0	0			
weaken_deadlystrike_damage_p	59	0	0	0			
weaken_deadlystrike_damage_p	60	0	0	0			
add_seriesstate_rate_v	1	25	25000	5			
add_seriesstate_rate_v	2	37	37500	10			
add_seriesstate_rate_v	3	50	50000	15			
add_seriesstate_rate_v	4	75	75000	20			
add_seriesstate_rate_v	5	100	100000	25			
add_seriesstate_rate_v	6	150	150000	30			
add_seriesstate_rate_v	7	200	200000	35			
add_seriesstate_rate_v	8	300	300000	40			
add_seriesstate_rate_v	9	500	500000	45			
add_seriesstate_rate_v	10	800	800000	50			
add_seriesstate_rate_v	11	1250	1200000	57			
add_seriesstate_rate_v	12	2000	1800000	65			
add_seriesstate_rate_v	13	3000	2500000	72			
add_seriesstate_rate_v	14	5000	4000000	80			
add_seriesstate_rate_v	15	8000	5000000	87			
add_seriesstate_rate_v	16	12000	6000000	95			
add_seriesstate_rate_v	17	17500	7500000	102			
add_seriesstate_rate_v	18	25000	9000000	110			
add_seriesstate_rate_v	19	30000	12000000	117			
add_seriesstate_rate_v	20	37500	15000000	125			
add_seriesstate_rate_v	21	40000	18000000	133			
add_seriesstate_rate_v	22	42500	21000000	141			
add_seriesstate_rate_v	23	45000	24000000	149			
add_seriesstate_rate_v	24	47500	27000000	157			
add_seriesstate_rate_v	25	50000	30000000	165			
add_seriesstate_rate_v	26	52500	33000000	173			
add_seriesstate_rate_v	27	55000	36000000	181			
add_seriesstate_rate_v	28	57500	39000000	189			
add_seriesstate_rate_v	29	60000	42000000	197			
add_seriesstate_rate_v	30	62500	45000000	205			
add_seriesstate_rate_v	31	63500	46500000	216			
add_seriesstate_rate_v	32	64500	48000000	226			
add_seriesstate_rate_v	33	65500	49500000	237			
add_seriesstate_rate_v	34	66500	51000000	249			
add_seriesstate_rate_v	35	67500	52500000	261			
add_seriesstate_rate_v	36	0	0	274			
add_seriesstate_rate_v	37	0	0	287			
add_seriesstate_rate_v	38	0	0	301			
add_seriesstate_rate_v	39	0	0	316			
add_seriesstate_rate_v	40	0	0	332			
add_seriesstate_rate_v	41	0	0	348			
add_seriesstate_rate_v	42	0	0	365			
add_seriesstate_rate_v	43	0	0	383			
add_seriesstate_rate_v	44	0	0	401			
add_seriesstate_rate_v	45	0	0	421			
add_seriesstate_rate_v	46	0	0	442			
add_seriesstate_rate_v	47	0	0	0			
add_seriesstate_rate_v	48	0	0	0			
add_seriesstate_rate_v	49	0	0	0			
add_seriesstate_rate_v	50	0	0	0			
add_seriesstate_rate_v	51	0	0	0			
add_seriesstate_rate_v	52	0	0	0			
add_seriesstate_rate_v	53	0	0	0			
add_seriesstate_rate_v	54	0	0	0			
add_seriesstate_rate_v	55	0	0	0			
add_seriesstate_rate_v	56	0	0	0			
add_seriesstate_rate_v	57	0	0	0			
add_seriesstate_rate_v	58	0	0	0			
add_seriesstate_rate_v	59	0	0	0			
add_seriesstate_rate_v	60	0	0	0			
add_seriesstate_time_v	1	25	25000	5			
add_seriesstate_time_v	2	37	37500	10			
add_seriesstate_time_v	3	50	50000	15			
add_seriesstate_time_v	4	75	75000	20			
add_seriesstate_time_v	5	100	100000	25			
add_seriesstate_time_v	6	150	150000	30			
add_seriesstate_time_v	7	200	200000	35			
add_seriesstate_time_v	8	300	300000	40			
add_seriesstate_time_v	9	500	500000	45			
add_seriesstate_time_v	10	800	800000	50			
add_seriesstate_time_v	11	1250	1200000	57			
add_seriesstate_time_v	12	2000	1800000	65			
add_seriesstate_time_v	13	3000	2500000	72			
add_seriesstate_time_v	14	5000	4000000	80			
add_seriesstate_time_v	15	8000	5000000	87			
add_seriesstate_time_v	16	12000	6000000	95			
add_seriesstate_time_v	17	17500	7500000	102			
add_seriesstate_time_v	18	25000	9000000	110			
add_seriesstate_time_v	19	30000	12000000	117			
add_seriesstate_time_v	20	37500	15000000	125			
add_seriesstate_time_v	21	40000	18000000	133			
add_seriesstate_time_v	22	42500	21000000	141			
add_seriesstate_time_v	23	45000	24000000	149			
add_seriesstate_time_v	24	47500	27000000	157			
add_seriesstate_time_v	25	50000	30000000	165			
add_seriesstate_time_v	26	52500	33000000	173			
add_seriesstate_time_v	27	55000	36000000	181			
add_seriesstate_time_v	28	57500	39000000	189			
add_seriesstate_time_v	29	60000	42000000	197			
add_seriesstate_time_v	30	62500	45000000	205			
add_seriesstate_time_v	31	63500	46500000	0			
add_seriesstate_time_v	32	64500	48000000	0			
add_seriesstate_time_v	33	65500	49500000	0			
add_seriesstate_time_v	34	66500	51000000	0			
add_seriesstate_time_v	35	67500	52500000	0			
add_seriesstate_time_v	36	0	0	0			
add_seriesstate_time_v	37	0	0	0			
add_seriesstate_time_v	38	0	0	0			
add_seriesstate_time_v	39	0	0	0			
add_seriesstate_time_v	40	0	0	0			
add_seriesstate_time_v	41	0	0	0			
add_seriesstate_time_v	42	0	0	0			
add_seriesstate_time_v	43	0	0	0			
add_seriesstate_time_v	44	0	0	0			
add_seriesstate_time_v	45	0	0	0			
add_seriesstate_time_v	46	0	0	0			
add_seriesstate_time_v	47	0	0	0			
add_seriesstate_time_v	48	0	0	0			
add_seriesstate_time_v	49	0	0	0			
add_seriesstate_time_v	50	0	0	0			
add_seriesstate_time_v	51	0	0	0			
add_seriesstate_time_v	52	0	0	0			
add_seriesstate_time_v	53	0	0	0			
add_seriesstate_time_v	54	0	0	0			
add_seriesstate_time_v	55	0	0	0			
add_seriesstate_time_v	56	0	0	0			
add_seriesstate_time_v	57	0	0	0			
add_seriesstate_time_v	58	0	0	0			
add_seriesstate_time_v	59	0	0	0			
add_seriesstate_time_v	60	0	0	0			
resist_allseriesstate_rate_v	1	25	25000	5			
resist_allseriesstate_rate_v	2	37	37500	10			
resist_allseriesstate_rate_v	3	50	50000	15			
resist_allseriesstate_rate_v	4	75	75000	20			
resist_allseriesstate_rate_v	5	100	100000	25			
resist_allseriesstate_rate_v	6	150	150000	30			
resist_allseriesstate_rate_v	7	200	200000	35			
resist_allseriesstate_rate_v	8	300	300000	40			
resist_allseriesstate_rate_v	9	500	500000	45			
resist_allseriesstate_rate_v	10	800	800000	50			
resist_allseriesstate_rate_v	11	1250	1200000	57			
resist_allseriesstate_rate_v	12	2000	1800000	65			
resist_allseriesstate_rate_v	13	3000	2500000	72			
resist_allseriesstate_rate_v	14	5000	4000000	80			
resist_allseriesstate_rate_v	15	8000	5000000	87			
resist_allseriesstate_rate_v	16	12000	6000000	95			
resist_allseriesstate_rate_v	17	17500	7500000	102			
