AttribType	Level	FightPower	AttribValue	Value1	Value2	Value3	SpecialDesc
physical_wooddamage_v	19	18000	7200000	143			
physical_wooddamage_v	20	22500	9000000	150			
physical_wooddamage_v	21	24000	10800000	160			
physical_wooddamage_v	22	25500	12600000	165			
physical_wooddamage_v	23	27000	14400000	174			
physical_wooddamage_v	24	28500	16200000	180			
physical_wooddamage_v	25	30000	18000000	190			
physical_wooddamage_v	26	31500	19800000	195			
physical_wooddamage_v	27	33000	21600000	204			
physical_wooddamage_v	28	34500	23400000	210			
physical_wooddamage_v	29	36000	25200000	220			
physical_wooddamage_v	30	37500	27000000	225			
physical_wooddamage_v	31	38100	27900000	0			
physical_wooddamage_v	32	38700	28800000	0			
physical_wooddamage_v	33	39300	29700000	0			
physical_wooddamage_v	34	39900	30600000	0			
physical_wooddamage_v	35	40500	31500000	0			
physical_wooddamage_v	36	0	0	0			
physical_wooddamage_v	37	0	0	0			
physical_wooddamage_v	38	0	0	0			
physical_wooddamage_v	39	0	0	0			
physical_wooddamage_v	40	0	0	0			
physical_wooddamage_v	41	0	0	0			
physical_wooddamage_v	42	0	0	0			
physical_wooddamage_v	43	0	0	0			
physical_wooddamage_v	44	0	0	0			
physical_wooddamage_v	45	0	0	0			
physical_wooddamage_v	46	0	0	0			
physical_wooddamage_v	47	0	0	0			
physical_wooddamage_v	48	0	0	0			
physical_wooddamage_v	49	0	0	0			
physical_wooddamage_v	50	0	0	0			
physical_wooddamage_v	51	0	0	0			
physical_wooddamage_v	52	0	0	0			
physical_wooddamage_v	53	0	0	0			
physical_wooddamage_v	54	0	0	0			
physical_wooddamage_v	55	0	0	0			
physical_wooddamage_v	56	0	0	0			
physical_wooddamage_v	57	0	0	0			
physical_wooddamage_v	58	0	0	0			
physical_wooddamage_v	59	0	0	0			
physical_wooddamage_v	60	0	0	0			
all_series_resist_v	1	15	15000	3			
all_series_resist_v	2	22	22500	6			
all_series_resist_v	3	30	30000	9			
all_series_resist_v	4	45	45000	12			
all_series_resist_v	5	60	60000	15			
all_series_resist_v	6	90	90000	18			
all_series_resist_v	7	120	120000	21			
all_series_resist_v	8	180	180000	24			
all_series_resist_v	9	300	300000	27			
all_series_resist_v	10	480	480000	30			
all_series_resist_v	11	750	720000	35			
all_series_resist_v	12	1200	1080000	39			
all_series_resist_v	13	1800	1500000	44			
all_series_resist_v	14	3000	2400000	48			
all_series_resist_v	15	4800	3000000	53			
all_series_resist_v	16	7200	3600000	57			
all_series_resist_v	17	10500	4500000	62			
all_series_resist_v	18	15000	5400000	66			
all_series_resist_v	19	18000	7200000	71			
all_series_resist_v	20	22500	9000000	75			
all_series_resist_v	21	24000	10800000	78			
all_series_resist_v	22	25500	12600000	84			
all_series_resist_v	23	27000	14400000	87			
all_series_resist_v	24	28500	16200000	90			
all_series_resist_v	25	30000	18000000	93			
all_series_resist_v	26	31500	19800000	99			
all_series_resist_v	27	33000	21600000	102			
all_series_resist_v	28	34500	23400000	105			
all_series_resist_v	29	36000	25200000	108			
all_series_resist_v	30	37500	27000000	114			
all_series_resist_v	31	38100	27900000	117			
all_series_resist_v	32	38700	28800000	123			
all_series_resist_v	33	39300	29700000	129			
all_series_resist_v	34	39900	30600000	136			
all_series_resist_v	35	40500	31500000	142			
all_series_resist_v	36	0	0	149			
all_series_resist_v	37	0	0	157			
all_series_resist_v	38	0	0	164			
all_series_resist_v	39	0	0	172			
all_series_resist_v	40	0	0	181			
all_series_resist_v	41	0	0	190			
all_series_resist_v	42	0	0	199			
all_series_resist_v	43	0	0	209			
all_series_resist_v	44	0	0	219			
all_series_resist_v	45	0	0	229			
all_series_resist_v	46	0	0	241			
all_series_resist_v	47	0	0	0			
all_series_resist_v	48	0	0	0			
all_series_resist_v	49	0	0	0			
all_series_resist_v	50	0	0	0			
all_series_resist_v	51	0	0	0			
all_series_resist_v	52	0	0	0			
all_series_resist_v	53	0	0	0			
all_series_resist_v	54	0	0	0			
all_series_resist_v	55	0	0	0			
all_series_resist_v	56	0	0	0			
all_series_resist_v	57	0	0	0			
all_series_resist_v	58	0	0	0			
all_series_resist_v	59	0	0	0			
all_series_resist_v	60	0	0	0			
attackrate_v	1	15	15000	30			
attackrate_v	2	22	22500	60			
attackrate_v	3	30	30000	90			
attackrate_v	4	45	45000	120			
attackrate_v	5	60	60000	150			
attackrate_v	6	90	90000	180			
attackrate_v	7	120	120000	210			
attackrate_v	8	180	180000	240			
attackrate_v	9	300	300000	270			
attackrate_v	10	480	480000	300			
attackrate_v	11	750	720000	330			
attackrate_v	12	1200	1080000	360			
attackrate_v	13	1800	1500000	390			
attackrate_v	14	3000	2400000	420			
attackrate_v	15	4800	3000000	450			
attackrate_v	16	7200	3600000	480			
attackrate_v	17	10500	4500000	510			
attackrate_v	18	15000	5400000	540			
attackrate_v	19	18000	7200000	570			
attackrate_v	20	22500	9000000	600			
attackrate_v	21	24000	10800000	630			
attackrate_v	22	25500	12600000	660			
attackrate_v	23	27000	14400000	690			
attackrate_v	24	28500	16200000	720			
attackrate_v	25	30000	18000000	750			
attackrate_v	26	31500	19800000	780			
attackrate_v	27	33000	21600000	810			
attackrate_v	28	34500	23400000	840			
attackrate_v	29	36000	25200000	870			
attackrate_v	30	37500	27000000	900			
attackrate_v	31	38100	27900000	943			
attackrate_v	32	38700	28800000	990			
attackrate_v	33	39300	29700000	1038			
attackrate_v	34	39900	30600000	1089			
attackrate_v	35	40500	31500000	1142			
attackrate_v	36	0	0	1197			
attackrate_v	37	0	0	1256			
attackrate_v	38	0	0	1317			
attackrate_v	39	0	0	1382			
attackrate_v	40	0	0	1449			
attackrate_v	41	0	0	1520			
attackrate_v	42	0	0	1594			
attackrate_v	43	0	0	1672			
attackrate_v	44	0	0	1753			
attackrate_v	45	0	0	1839			
attackrate_v	46	0	0	1929			
attackrate_v	47	0	0	0			
attackrate_v	48	0	0	0			
attackrate_v	49	0	0	0			
attackrate_v	50	0	0	0			
attackrate_v	51	0	0	0			
attackrate_v	52	0	0	0			
attackrate_v	53	0	0	0			
attackrate_v	54	0	0	0			
attackrate_v	55	0	0	0			
attackrate_v	56	0	0	0			
attackrate_v	57	0	0	0			
attackrate_v	58	0	0	0			
attackrate_v	59	0	0	0			
attackrate_v	60	0	0	0			
defense_v	1	15	15000	15			
defense_v	2	22	22500	30			
defense_v	3	30	30000	45			
defense_v	4	45	45000	60			
defense_v	5	60	60000	75			
defense_v	6	90	90000	90			
defense_v	7	120	120000	105			
defense_v	8	180	180000	120			
defense_v	9	300	300000	135			
defense_v	10	480	480000	150			
defense_v	11	750	720000	165			
defense_v	12	1200	1080000	180			
defense_v	13	1800	1500000	195			
defense_v	14	3000	2400000	210			
defense_v	15	4800	3000000	225			
defense_v	16	7200	3600000	240			
defense_v	17	10500	4500000	255			
defense_v	18	15000	5400000	270			
defense_v	19	18000	7200000	285			
defense_v	20	22500	9000000	300			
defense_v	21	24000	10800000	315			
defense_v	22	25500	12600000	330			
defense_v	23	27000	14400000	345			
defense_v	24	28500	16200000	360			
defense_v	25	30000	18000000	375			
defense_v	26	31500	19800000	390			
defense_v	27	33000	21600000	405			
defense_v	28	34500	23400000	420			
defense_v	29	36000	25200000	435			
defense_v	30	37500	27000000	450			
defense_v	31	38100	27900000	471			
defense_v	32	38700	28800000	495			
defense_v	33	39300	29700000	519			
defense_v	34	39900	30600000	544			
defense_v	35	40500	31500000	571			
defense_v	36	0	0	598			
defense_v	37	0	0	628			
defense_v	38	0	0	658			
defense_v	39	0	0	691			
defense_v	40	0	0	724			
defense_v	41	0	0	760			
defense_v	42	0	0	797			
defense_v	43	0	0	836			
defense_v	44	0	0	876			
defense_v	45	0	0	919			
defense_v	46	0	0	964			
defense_v	47	0	0	0			
defense_v	48	0	0	0			
defense_v	49	0	0	0			
defense_v	50	0	0	0			
defense_v	51	0	0	0			
defense_v	52	0	0	0			
defense_v	53	0	0	0			
defense_v	54	0	0	0			
defense_v	55	0	0	0			
defense_v	56	0	0	0			
defense_v	57	0	0	0			
defense_v	58	0	0	0			
defense_v	59	0	0	0			
defense_v	60	0	0	0			
deadlystrike_v	1	15	15000	8			
deadlystrike_v	2	22	22500	15			
deadlystrike_v	3	30	30000	23			
deadlystrike_v	4	45	45000	30			
deadlystrike_v	5	60	60000	38			
deadlystrike_v	6	90	90000	45			
deadlystrike_v	7	120	120000	53			
deadlystrike_v	8	180	180000	60			
deadlystrike_v	9	300	300000	68			
deadlystrike_v	10	480	480000	75			
deadlystrike_v	11	750	720000	83			
deadlystrike_v	12	1200	1080000	90			
deadlystrike_v	13	1800	1500000	98			
deadlystrike_v	14	3000	2400000	105			
deadlystrike_v	15	4800	3000000	113			
deadlystrike_v	16	7200	3600000	120			
deadlystrike_v	17	10500	4500000	128			
deadlystrike_v	18	15000	5400000	135			
deadlystrike_v	19	18000	7200000	143			
deadlystrike_v	20	22500	9000000	150			
deadlystrike_v	21	24000	10800000	160			
deadlystrike_v	22	25500	12600000	165			
deadlystrike_v	23	27000	14400000	174			
deadlystrike_v	24	28500	16200000	180			
deadlystrike_v	25	30000	18000000	190			
deadlystrike_v	26	31500	19800000	195			
deadlystrike_v	27	33000	21600000	204			
deadlystrike_v	28	34500	23400000	210			
deadlystrike_v	29	36000	25200000	220			
deadlystrike_v	30	37500	27000000	225			
deadlystrike_v	31	38100	27900000	235			
deadlystrike_v	32	38700	28800000	247			
deadlystrike_v	33	39300	29700000	259			
deadlystrike_v	34	39900	30600000	272			
deadlystrike_v	35	40500	31500000	285			
deadlystrike_v	36	0	0	299			
deadlystrike_v	37	0	0	314			
deadlystrike_v	38	0	0	329			
deadlystrike_v	39	0	0	345			
deadlystrike_v	40	0	0	362			
deadlystrike_v	41	0	0	380			
deadlystrike_v	42	0	0	398			
deadlystrike_v	43	0	0	418			
deadlystrike_v	44	0	0	438			
deadlystrike_v	45	0	0	459			
deadlystrike_v	46	0	0	482			
deadlystrike_v	47	0	0	0			
deadlystrike_v	48	0	0	0			
deadlystrike_v	49	0	0	0			
deadlystrike_v	50	0	0	0			
deadlystrike_v	51	0	0	0			
deadlystrike_v	52	0	0	0			
deadlystrike_v	53	0	0	0			
deadlystrike_v	54	0	0	0			
deadlystrike_v	55	0	0	0			
deadlystrike_v	56	0	0	0			
deadlystrike_v	57	0	0	0			
deadlystrike_v	58	0	0	0			
deadlystrike_v	59	0	0	0			
deadlystrike_v	60	0	0	0			
ignore_defense_v	1	15	15000	15			
ignore_defense_v	2	22	22500	30			
ignore_defense_v	3	30	30000	45			
ignore_defense_v	4	45	45000	60			
ignore_defense_v	5	60	60000	75			
ignore_defense_v	6	90	90000	90			
ignore_defense_v	7	120	120000	105			
ignore_defense_v	8	180	180000	120			
ignore_defense_v	9	300	300000	135			
ignore_defense_v	10	480	480000	150			
ignore_defense_v	11	750	720000	165			
ignore_defense_v	12	1200	1080000	180			
ignore_defense_v	13	1800	1500000	195			
ignore_defense_v	14	3000	2400000	210			
ignore_defense_v	15	4800	3000000	225			
ignore_defense_v	16	7200	3600000	240			
ignore_defense_v	17	10500	4500000	255			
ignore_defense_v	18	15000	5400000	270			
ignore_defense_v	19	18000	7200000	285			
ignore_defense_v	20	22500	9000000	300			
ignore_defense_v	21	24000	10800000	315			
ignore_defense_v	22	25500	12600000	330			
ignore_defense_v	23	27000	14400000	345			
ignore_defense_v	24	28500	16200000	360			
ignore_defense_v	25	30000	18000000	375			
ignore_defense_v	26	31500	19800000	390			
ignore_defense_v	27	33000	21600000	405			
ignore_defense_v	28	34500	23400000	420			
ignore_defense_v	29	36000	25200000	435			
ignore_defense_v	30	37500	27000000	450			
ignore_defense_v	31	38100	27900000	471			
ignore_defense_v	32	38700	28800000	495			
ignore_defense_v	33	39300	29700000	519			
ignore_defense_v	34	39900	30600000	544			
ignore_defense_v	35	40500	31500000	571			
ignore_defense_v	36	0	0	598			
ignore_defense_v	37	0	0	628			
ignore_defense_v	38	0	0	658			
ignore_defense_v	39	0	0	691			
ignore_defense_v	40	0	0	724			
ignore_defense_v	41	0	0	760			
ignore_defense_v	42	0	0	797			
ignore_defense_v	43	0	0	836			
ignore_defense_v	44	0	0	876			
ignore_defense_v	45	0	0	919			
ignore_defense_v	46	0	0	964			
ignore_defense_v	47	0	0	0			
ignore_defense_v	48	0	0	0			
ignore_defense_v	49	0	0	0			
ignore_defense_v	50	0	0	0			
ignore_defense_v	51	0	0	0			
ignore_defense_v	52	0	0	0			
ignore_defense_v	53	0	0	0			
ignore_defense_v	54	0	0	0			
ignore_defense_v	55	0	0	0			
ignore_defense_v	56	0	0	0			
ignore_defense_v	57	0	0	0			
ignore_defense_v	58	0	0	0			
ignore_defense_v	59	0	0	0			
ignore_defense_v	60	0	0	0			
deadlystrike_damage_p	1	15	15000	3			
deadlystrike_damage_p	2	22	22500	5			
deadlystrike_damage_p	3	30	30000	8			
deadlystrike_damage_p	4	45	45000	9			
deadlystrike_damage_p	5	60	60000	12			
deadlystrike_damage_p	6	90	90000	14			
deadlystrike_damage_p	7	120	120000	17			
deadlystrike_damage_p	8	180	180000	18			
deadlystrike_damage_p	9	300	300000	21			
deadlystrike_damage_p	10	480	480000	23			
deadlystrike_damage_p	11	750	720000	26			
deadlystrike_damage_p	12	1200	1080000	27			
deadlystrike_damage_p	13	1800	1500000	30			
deadlystrike_damage_p	14	3000	2400000	32			
deadlystrike_damage_p	15	4800	3000000	35			
deadlystrike_damage_p	16	7200	3600000	36			
deadlystrike_damage_p	17	10500	4500000	39			
deadlystrike_damage_p	18	15000	5400000	41			
deadlystrike_damage_p	19	18000	7200000	44			
deadlystrike_damage_p	20	22500	9000000	45			
deadlystrike_damage_p	21	24000	10800000	48			
deadlystrike_damage_p	22	25500	12600000	51			
deadlystrike_damage_p	23	27000	14400000	52			
deadlystrike_damage_p	24	28500	16200000	54			
deadlystrike_damage_p	25	30000	18000000	57			
deadlystrike_damage_p	26	31500	19800000	60			
deadlystrike_damage_p	27	33000	21600000	60			
deadlystrike_damage_p	28	34500	23400000	63			
deadlystrike_damage_p	29	36000	25200000	66			
deadlystrike_damage_p	30	37500	27000000	69			
deadlystrike_damage_p	31	38100	27900000	72			
deadlystrike_damage_p	32	38700	28800000	75			
deadlystrike_damage_p	33	39300	29700000	78			
deadlystrike_damage_p	34	39900	30600000	81			
deadlystrike_damage_p	35	40500	31500000	84			
deadlystrike_damage_p	36	0	0	87			
deadlystrike_damage_p	37	0	0	90			
deadlystrike_damage_p	38	0	0	93			
deadlystrike_damage_p	39	0	0	96			
deadlystrike_damage_p	40	0	0	99			
deadlystrike_damage_p	41	0	0	102			
deadlystrike_damage_p	42	0	0	105			
deadlystrike_damage_p	43	0	0	108			
deadlystrike_damage_p	44	0	0	111			
deadlystrike_damage_p	45	0	0	114			
deadlystrike_damage_p	46	0	0	117			
deadlystrike_damage_p	47	0	0	0			
deadlystrike_damage_p	48	0	0	0			
deadlystrike_damage_p	49	0	0	0			
deadlystrike_damage_p	50	0	0	0			
deadlystrike_damage_p	51	0	0	0			
deadlystrike_damage_p	52	0	0	0			
deadlystrike_damage_p	53	0	0	0			
deadlystrike_damage_p	54	0	0	0			
deadlystrike_damage_p	55	0	0	0			
deadlystrike_damage_p	56	0	0	0			
deadlystrike_damage_p	57	0	0	0			
deadlystrike_damage_p	58	0	0	0			
deadlystrike_damage_p	59	0	0	0			
deadlystrike_damage_p	60	0	0	0			
weaken_deadlystrike_v	1	15	15000	8			
weaken_deadlystrike_v	2	22	22500	15			
weaken_deadlystrike_v	3	30	30000	23			
weaken_deadlystrike_v	4	45	45000	30			
weaken_deadlystrike_v	5	60	60000	38			
weaken_deadlystrike_v	6	90	90000	45			
weaken_deadlystrike_v	7	120	120000	53			
weaken_deadlystrike_v	8	180	180000	60			
weaken_deadlystrike_v	9	300	300000	68			
weaken_deadlystrike_v	10	480	480000	75			
weaken_deadlystrike_v	11	750	720000	83			
weaken_deadlystrike_v	12	1200	1080000	90			
weaken_deadlystrike_v	13	1800	1500000	98			
weaken_deadlystrike_v	14	3000	2400000	105			
weaken_deadlystrike_v	15	4800	3000000	113			
weaken_deadlystrike_v	16	7200	3600000	120			
weaken_deadlystrike_v	17	10500	4500000	128			
weaken_deadlystrike_v	18	15000	5400000	135			
weaken_deadlystrike_v	19	18000	7200000	143			
weaken_deadlystrike_v	20	22500	9000000	150			
weaken_deadlystrike_v	21	24000	10800000	160			
weaken_deadlystrike_v	22	25500	12600000	165			
weaken_deadlystrike_v	23	27000	14400000	174			
weaken_deadlystrike_v	24	28500	16200000	180			
weaken_deadlystrike_v	25	30000	18000000	190			
weaken_deadlystrike_v	26	31500	19800000	195			
weaken_deadlystrike_v	27	33000	21600000	204			
weaken_deadlystrike_v	28	34500	23400000	210			
weaken_deadlystrike_v	29	36000	25200000	220			
weaken_deadlystrike_v	30	37500	27000000	225			
weaken_deadlystrike_v	31	38100	27900000	235			
weaken_deadlystrike_v	32	38700	28800000	247			
weaken_deadlystrike_v	33	39300	29700000	259			
weaken_deadlystrike_v	34	39900	30600000	272			
weaken_deadlystrike_v	35	40500	31500000	285			
weaken_deadlystrike_v	36	0	0	299			
weaken_deadlystrike_v	37	0	0	314			
weaken_deadlystrike_v	38	0	0	329			
weaken_deadlystrike_v	39	0	0	345			
weaken_deadlystrike_v	40	0	0	362			
weaken_deadlystrike_v	41	0	0	380			
weaken_deadlystrike_v	42	0	0	398			
weaken_deadlystrike_v	43	0	0	418			
weaken_deadlystrike_v	44	0	0	438			
weaken_deadlystrike_v	45	0	0	459			
weaken_deadlystrike_v	46	0	0	482			
weaken_deadlystrike_v	47	0	0	0			
weaken_deadlystrike_v	48	0	0	0			
weaken_deadlystrike_v	49	0	0	0			
weaken_deadlystrike_v	50	0	0	0			
weaken_deadlystrike_v	51	0	0	0			
weaken_deadlystrike_v	52	0	0	0			
weaken_deadlystrike_v	53	0	0	0			
weaken_deadlystrike_v	54	0	0	0			
weaken_deadlystrike_v	55	0	0	0			
weaken_deadlystrike_v	56	0	0	0			
weaken_deadlystrike_v	57	0	0	0			
weaken_deadlystrike_v	58	0	0	0			
weaken_deadlystrike_v	59	0	0	0			
weaken_deadlystrike_v	60	0	0	0			
weaken_deadlystrike_damage_p	1	15	15000	3			
weaken_deadlystrike_damage_p	2	22	22500	5			
weaken_deadlystrike_damage_p	3	30	30000	8			
weaken_deadlystrike_damage_p	4	45	45000	9			
weaken_deadlystrike_damage_p	5	60	60000	12			
weaken_deadlystrike_damage_p	6	90	90000	14			
weaken_deadlystrike_damage_p	7	120	120000	17			
weaken_deadlystrike_damage_p	8	180	180000	18			
weaken_deadlystrike_damage_p	9	300	300000	21			
weaken_deadlystrike_damage_p	10	480	480000	23			
weaken_deadlystrike_damage_p	11	750	720000	26			
weaken_deadlystrike_damage_p	12	1200	1080000	27			
weaken_deadlystrike_damage_p	13	1800	1500000	30			
weaken_deadlystrike_damage_p	14	3000	2400000	32			
weaken_deadlystrike_damage_p	15	4800	3000000	35			
weaken_deadlystrike_damage_p	16	7200	3600000	36			
weaken_deadlystrike_damage_p	17	10500	4500000	39			
weaken_deadlystrike_damage_p	18	15000	5400000	41			
weaken_deadlystrike_damage_p	19	18000	7200000	44			
weaken_deadlystrike_damage_p	20	22500	9000000	45			
weaken_deadlystrike_damage_p	21	24000	10800000	48			
weaken_deadlystrike_damage_p	22	25500	12600000	51			
weaken_deadlystrike_damage_p	23	27000	14400000	52			
weaken_deadlystrike_damage_p	24	28500	16200000	54			
weaken_deadlystrike_damage_p	25	30000	18000000	57			
weaken_deadlystrike_damage_p	26	31500	19800000	60			
weaken_deadlystrike_damage_p	27	33000	21600000	60			
weaken_deadlystrike_damage_p	28	34500	23400000	63			
weaken_deadlystrike_damage_p	29	36000	25200000	66			
weaken_deadlystrike_damage_p	30	37500	27000000	69			
weaken_deadlystrike_damage_p	31	38100	27900000	72			
weaken_deadlystrike_damage_p	32	38700	28800000	75			
weaken_deadlystrike_damage_p	33	39300	29700000	78			
weaken_deadlystrike_damage_p	34	39900	30600000	81			
weaken_deadlystrike_damage_p	35	40500	31500000	84			
weaken_deadlystrike_damage_p	36	0	0	87			
weaken_deadlystrike_damage_p	37	0	0	90			
weaken_deadlystrike_damage_p	38	0	0	93			
weaken_deadlystrike_damage_p	39	0	0	96			
weaken_deadlystrike_damage_p	40	0	0	99			
weaken_deadlystrike_damage_p	41	0	0	102			
weaken_deadlystrike_damage_p	42	0	0	105			
weaken_deadlystrike_damage_p	43	0	0	108			
weaken_deadlystrike_damage_p	44	0	0	111			
weaken_deadlystrike_damage_p	45	0	0	114			
weaken_deadlystrike_damage_p	46	0	0	117			
weaken_deadlystrike_damage_p	47	0	0	0			
weaken_deadlystrike_damage_p	48	0	0	0			
weaken_deadlystrike_damage_p	49	0	0	0			
weaken_deadlystrike_damage_p	50	0	0	0			
weaken_deadlystrike_damage_p	51	0	0	0			
weaken_deadlystrike_damage_p	52	0	0	0			
weaken_deadlystrike_damage_p	53	0	0	0			
weaken_deadlystrike_damage_p	54	0	0	0			
weaken_deadlystrike_damage_p	55	0	0	0			
weaken_deadlystrike_damage_p	56	0	0	0			
weaken_deadlystrike_damage_p	57	0	0	0			
weaken_deadlystrike_damage_p	58	0	0	0			
weaken_deadlystrike_damage_p	59	0	0	0			
weaken_deadlystrike_damage_p	60	0	0	0			
add_seriesstate_rate_v	1	15	15000	3			
add_seriesstate_rate_v	2	22	22500	6			
add_seriesstate_rate_v	3	30	30000	9			
add_seriesstate_rate_v	4	45	45000	12			
add_seriesstate_rate_v	5	60	60000	15			
add_seriesstate_rate_v	6	90	90000	18			
add_seriesstate_rate_v	7	120	120000	21			
add_seriesstate_rate_v	8	180	180000	24			
add_seriesstate_rate_v	9	300	300000	27			
add_seriesstate_rate_v	10	480	480000	30			
add_seriesstate_rate_v	11	750	720000	35			
add_seriesstate_rate_v	12	1200	1080000	39			
add_seriesstate_rate_v	13	1800	1500000	44			
add_seriesstate_rate_v	14	3000	2400000	48			
add_seriesstate_rate_v	15	4800	3000000	53			
add_seriesstate_rate_v	16	7200	3600000	57			
add_seriesstate_rate_v	17	10500	4500000	62			
add_seriesstate_rate_v	18	15000	5400000	66			
add_seriesstate_rate_v	19	18000	7200000	71			
add_seriesstate_rate_v	20	22500	9000000	75			
add_seriesstate_rate_v	21	24000	10800000	78			
add_seriesstate_rate_v	22	25500	12600000	84			
add_seriesstate_rate_v	23	27000	14400000	87			
add_seriesstate_rate_v	24	28500	16200000	90			
add_seriesstate_rate_v	25	30000	18000000	93			
add_seriesstate_rate_v	26	31500	19800000	100			
add_seriesstate_rate_v	27	33000	21600000	102			
add_seriesstate_rate_v	28	34500	23400000	105			
add_seriesstate_rate_v	29	36000	25200000	108			
add_seriesstate_rate_v	30	37500	27000000	114			
add_seriesstate_rate_v	31	38100	27900000	129			
add_seriesstate_rate_v	32	38700	28800000	136			
add_seriesstate_rate_v	33	39300	29700000	142			
add_seriesstate_rate_v	34	39900	30600000	149			
add_seriesstate_rate_v	35	40500	31500000	157			
add_seriesstate_rate_v	36	0	0	164			
add_seriesstate_rate_v	37	0	0	172			
add_seriesstate_rate_v	38	0	0	181			
add_seriesstate_rate_v	39	0	0	190			
add_seriesstate_rate_v	40	0	0	199			
add_seriesstate_rate_v	41	0	0	209			
add_seriesstate_rate_v	42	0	0	219			
add_seriesstate_rate_v	43	0	0	229			
add_seriesstate_rate_v	44	0	0	241			
add_seriesstate_rate_v	45	0	0	252			
add_seriesstate_rate_v	46	0	0	265			
add_seriesstate_rate_v	47	0	0	0			
add_seriesstate_rate_v	48	0	0	0			
add_seriesstate_rate_v	49	0	0	0			
add_seriesstate_rate_v	50	0	0	0			
add_seriesstate_rate_v	51	0	0	0			
add_seriesstate_rate_v	52	0	0	0			
add_seriesstate_rate_v	53	0	0	0			
add_seriesstate_rate_v	54	0	0	0			
add_seriesstate_rate_v	55	0	0	0			
add_seriesstate_rate_v	56	0	0	0			
add_seriesstate_rate_v	57	0	0	0			
add_seriesstate_rate_v	58	0	0	0			
add_seriesstate_rate_v	59	0	0	0			
add_seriesstate_rate_v	60	0	0	0			
add_seriesstate_time_v	1	15	15000	3			
add_seriesstate_time_v	2	22	22500	6			
add_seriesstate_time_v	3	30	30000	9			
add_seriesstate_time_v	4	45	45000	12			
add_seriesstate_time_v	5	60	60000	15			
add_seriesstate_time_v	6	90	90000	18			
add_seriesstate_time_v	7	120	120000	21			
add_seriesstate_time_v	8	180	180000	24			
add_seriesstate_time_v	9	300	300000	27			
add_seriesstate_time_v	10	480	480000	30			
add_seriesstate_time_v	11	750	720000	35			
add_seriesstate_time_v	12	1200	1080000	39			
add_seriesstate_time_v	13	1800	1500000	44			
add_seriesstate_time_v	14	3000	2400000	48			
add_seriesstate_time_v	15	4800	3000000	53			
add_seriesstate_time_v	16	7200	3600000	57			
add_seriesstate_time_v	17	10500	4500000	62			
add_seriesstate_time_v	18	15000	5400000	66			
add_seriesstate_time_v	19	18000	7200000	71			
add_seriesstate_time_v	20	22500	9000000	75			
add_seriesstate_time_v	21	24000	10800000	78			
add_seriesstate_time_v	22	25500	12600000	84			
add_seriesstate_time_v	23	27000	14400000	87			
add_seriesstate_time_v	24	28500	16200000	90			
add_seriesstate_time_v	25	30000	18000000	93			
add_seriesstate_time_v	26	31500	19800000	100			
add_seriesstate_time_v	27	33000	21600000	102			
add_seriesstate_time_v	28	34500	23400000	105			
add_seriesstate_time_v	29	36000	25200000	108			
add_seriesstate_time_v	30	37500	27000000	114			
add_seriesstate_time_v	31	38100	27900000	0			
add_seriesstate_time_v	32	38700	28800000	0			
add_seriesstate_time_v	33	39300	29700000	0			
add_seriesstate_time_v	34	39900	30600000	0			
add_seriesstate_time_v	35	40500	31500000	0			
add_seriesstate_time_v	36	0	0	0			
add_seriesstate_time_v	37	0	0	0			
add_seriesstate_time_v	38	0	0	0			
add_seriesstate_time_v	39	0	0	0			
add_seriesstate_time_v	40	0	0	0			
add_seriesstate_time_v	41	0	0	0			
add_seriesstate_time_v	42	0	0	0			
add_seriesstate_time_v	43	0	0	0			
add_seriesstate_time_v	44	0	0	0			
add_seriesstate_time_v	45	0	0	0			
add_seriesstate_time_v	46	0	0	0			
add_seriesstate_time_v	47	0	0	0			
add_seriesstate_time_v	48	0	0	0			
add_seriesstate_time_v	49	0	0	0			
add_seriesstate_time_v	50	0	0	0			
add_seriesstate_time_v	51	0	0	0			
add_seriesstate_time_v	52	0	0	0			
add_seriesstate_time_v	53	0	0	0			
add_seriesstate_time_v	54	0	0	0			
add_seriesstate_time_v	55	0	0	0			
add_seriesstate_time_v	56	0	0	0			
add_seriesstate_time_v	57	0	0	0			
add_seriesstate_time_v	58	0	0	0			
add_seriesstate_time_v	59	0	0	0			
add_seriesstate_time_v	60	0	0	0			
resist_allseriesstate_rate_v	1	15	15000	3			
resist_allseriesstate_rate_v	2	22	22500	6			
resist_allseriesstate_rate_v	3	30	30000	9			
resist_allseriesstate_rate_v	4	45	45000	12			
resist_allseriesstate_rate_v	5	60	60000	15			
resist_allseriesstate_rate_v	6	90	90000	18			
resist_allseriesstate_rate_v	7	120	120000	21			
resist_allseriesstate_rate_v	8	180	180000	24			
resist_allseriesstate_rate_v	9	300	300000	27			
resist_allseriesstate_rate_v	10	480	480000	30			
resist_allseriesstate_rate_v	11	750	720000	35			
resist_allseriesstate_rate_v	12	1200	1080000	39			
resist_allseriesstate_rate_v	13	1800	1500000	44			
resist_allseriesstate_rate_v	14	3000	2400000	48			
resist_allseriesstate_rate_v	15	4800	3000000	53			
resist_allseriesstate_rate_v	16	7200	3600000	57			
resist_allseriesstate_rate_v	17	10500	4500000	62			
resist_allseriesstate_rate_v	18	15000	5400000	66			
resist_allseriesstate_rate_v	19	18000	7200000	71			
resist_allseriesstate_rate_v	20	22500	9000000	75			
