TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
9817	T15时装（2018冬装）·颜色2	T15_HelmWaiyi_Q2	40105	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9818	T15时装（2018冬装）·颜色3	T15_HelmWaiyi_Q3	40106	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9819	T15时装（2018冬装）·颜色4	T15_HelmWaiyi_Q4	40107	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9820	T15时装（2018冬装）·颜色5	T15_HelmWaiyi_Q5	40108	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9821	T15时装（2018冬装）·颜色6	T15_HelmWaiyi_Q6	40109	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9987	T15时装（2018冬装）·限时	T15_HelmWaiyi_Q1_time	40104	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
10509	T16时装（2019春装燕子）·颜色1	T16_HelmWaiyi_Q1	40110	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10510	T16时装（2019春装燕子）·颜色2	T16_HelmWaiyi_Q2	40111	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10511	T16时装（2019春装燕子）·颜色3	T16_HelmWaiyi_Q3	40112	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10512	T16时装（2019春装燕子）·颜色4	T16_HelmWaiyi_Q4	40113	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10513	T16时装（2019春装燕子）·颜色5	T16_HelmWaiyi_Q5	40114	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10514	T16时装（2019春装燕子）·颜色6	T16_HelmWaiyi_Q6	40115	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11028	T16时装（2019春装燕子）·颜色7	T16_HelmWaiyi_Q7	40128	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
10515	T16时装（2019春装燕子）·限时	T16_HelmWaiyi_Q1_time	40110	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
11184	T17时装（2019夏季风华绝代）·颜色1	T17_HelmWaiyi_Q1	40129	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11185	T17时装（2019夏季风华绝代）·颜色2	T17_HelmWaiyi_Q2	40130	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11186	T17时装（2019夏季风华绝代）·颜色3	T17_HelmWaiyi_Q3	40131	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11187	T17时装（2019夏季风华绝代）·颜色4	T17_HelmWaiyi_Q4	40132	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11188	T17时装（2019夏季风华绝代）·颜色5	T17_HelmWaiyi_Q5	40133	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11189	T17时装（2019夏季风华绝代）·颜色6（图谱）	T17_HelmWaiyi_Q6	40134	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11923	T17时装（2019夏季风华绝代）·颜色7（未用）	T17_HelmWaiyi_Q7	40134	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11364	T17时装（2019夏季）·限时	T17_HelmWaiyi_Q1_time	40129	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
11860	T18时装（2019冬季锦鲤）·颜色1	T18_HelmWaiyi_Q1	40144	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11861	T18时装（2019冬季锦鲤）·颜色2	T18_HelmWaiyi_Q2	40145	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11862	T18时装（2019冬季锦鲤）·颜色3	T18_HelmWaiyi_Q3	40146	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11863	T18时装（2019冬季锦鲤）·颜色4	T18_HelmWaiyi_Q4	40147	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11864	T18时装（2019冬季锦鲤）·颜色5	T18_HelmWaiyi_Q5	40148	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11865	T18时装（2019冬季锦鲤）·颜色6	T18_HelmWaiyi_Q6	40149	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11866	T18时装（2019冬季锦鲤）·限时	T18_HelmWaiyi_Q1_time	40144	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
11867	T19时装（2019秋季盛典）·颜色1	T19_HelmWaiyi_Q1	40150	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11868	T19时装（2019秋季盛典）·颜色2	T19_HelmWaiyi_Q2	40151	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11869	T19时装（2019秋季盛典）·颜色3	T19_HelmWaiyi_Q3	40152	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11870	T19时装（2019秋季盛典）·颜色4	T19_HelmWaiyi_Q4	40153	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11871	T19时装（2019秋季盛典）·颜色5	T19_HelmWaiyi_Q5	40154	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11872	T19时装（2019秋季盛典）·颜色6	T19_HelmWaiyi_Q6	40155	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11873	T19时装（2019秋季盛典）·颜色7	T19_HelmWaiyi_Q7	40156	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11874	T19时装（2019秋季盛典）·颜色8	T19_HelmWaiyi_Q8	40157	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11875	T19时装（2019秋季盛典）·限时	T19_HelmWaiyi_Q1_time	40150	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
7131	T1独立头饰（绒雪华冠）·颜色1	T10_HelmWaiyi_Q1	40050	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7132	T1独立头饰（绒雪华冠）·颜色2	T10_HelmWaiyi_Q2	40051	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7133	T1独立头饰（绒雪华冠）·颜色3	T10_HelmWaiyi_Q3	40052	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7134	T1独立头饰（绒雪华冠）·颜色4	T10_HelmWaiyi_Q4	40053	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7292	T1独立头饰（绒雪华冠）·颜色5	T10_HelmWaiyi_Q5	40058	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
8209	T1独立头饰（绒雪华冠）·限时	T10_HelmWaiyi_Q1_time	40050	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
7135	T2独立头饰（云梦之犄）·颜色1	T10s_HelmWaiyi_Q1	40054	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7136	T2独立头饰（云梦之犄）·颜色2	T10s_HelmWaiyi_Q2	40055	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7137	T2独立头饰（云梦之犄）·颜色3	T10s_HelmWaiyi_Q3	40056	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7138	T2独立头饰（云梦之犄）·颜色4	T10s_HelmWaiyi_Q4	40057	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7437	T2独立头饰（云梦之犄）·限时	T10s_HelmWaiyi_Q1_time	40054	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
7304	T3独立头饰（狗头）·颜色1	T11s_HelmWaiyi_Q1	40065	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
7305	T3独立头饰（狗头）·颜色2	T11s_HelmWaiyi_Q2	40066	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7306	T3独立头饰（狗头）·颜色3	T11s_HelmWaiyi_Q3	40067	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7307	T3独立头饰（狗头）·颜色4	T11s_HelmWaiyi_Q4	40068	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7308	T3独立头饰（狗头）·颜色5	T11s_HelmWaiyi_Q5	40069	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7309	T3独立头饰（狗头）·颜色6	T11s_HelmWaiyi_Q6	40070	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
8211	T3独立头饰（狗头）·限时	T11s_HelmWaiyi_Q1_time	40065	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
7955	T4独立头饰（兔子）·颜色1	T4_OnlyHelmWaiyi_Q1	40085	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7956	T4独立头饰（兔子）·颜色2	T4_OnlyHelmWaiyi_Q2	40086	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7957	T4独立头饰（兔子）·颜色3	T4_OnlyHelmWaiyi_Q3	40087	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
7958	T4独立头饰（兔子）·颜色4	T4_OnlyHelmWaiyi_Q4	40088	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
8214	T4独立头饰（兔子）·限时	T4_OnlyHelmWaiyi_Q1_time	40085	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
9774	T5独立头饰（万圣节）·颜色1	T5_OnlyHelmWaiyi_Q1	40094	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9775	T5独立头饰（万圣节）·颜色2	T5_OnlyHelmWaiyi_Q2	40095	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9776	T5独立头饰（万圣节）·颜色3	T5_OnlyHelmWaiyi_Q3	40096	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9777	T5独立头饰（万圣节）·颜色4	T5_OnlyHelmWaiyi_Q4	40097	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
9778	T5独立头饰（万圣节）·限时	T5_OnlyHelmWaiyi_Q1_time	40094	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
10516	T6独立头饰（愚人节面具）·颜色1	T6_OnlyHelmWaiyi_Q1	40116	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10517	T6独立头饰（愚人节面具）·颜色2	T6_OnlyHelmWaiyi_Q2	40117	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10518	T6独立头饰（愚人节面具）·颜色3	T6_OnlyHelmWaiyi_Q3	40118	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10519	T6独立头饰（愚人节面具）·颜色4	T6_OnlyHelmWaiyi_Q4	40119	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10520	T6独立头饰（愚人节面具）·限时	T6_OnlyHelmWaiyi_Q1_time	40116	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
10521	T7独立头饰（520鲜花）·颜色1	T7_OnlyHelmWaiyi_Q1	40120	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10522	T7独立头饰（520鲜花）·颜色2	T7_OnlyHelmWaiyi_Q2	40121	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10523	T7独立头饰（520鲜花）·颜色3	T7_OnlyHelmWaiyi_Q3	40122	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10524	T7独立头饰（520鲜花）·颜色4	T7_OnlyHelmWaiyi_Q4	40123	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10527	T7独立头饰（520鲜花）·颜色5	T7_OnlyHelmWaiyi_Q5	40124	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
10525	T7独立头饰（520鲜花）·限时	T7_OnlyHelmWaiyi_Q1_time	40120	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
11241	T8独立头饰（孔雀翎）·颜色1	T8_OnlyHelmWaiyi_Q1	40135	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11242	T8独立头饰（孔雀翎）·颜色2	T8_OnlyHelmWaiyi_Q2	40136	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11243	T8独立头饰（孔雀翎）·颜色3	T8_OnlyHelmWaiyi_Q3	40137	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11244	T8独立头饰（孔雀翎）·颜色4	T8_OnlyHelmWaiyi_Q4	40138	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11245	T8独立头饰（孔雀翎）·颜色5	T8_OnlyHelmWaiyi_Q5	40139	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11246	T8独立头饰（孔雀翎）·限时	T8_OnlyHelmWaiyi_Q1_time	40135	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
11830	T9独立头饰（狮子帽）·颜色1	T9_OnlyHelmWaiyi_Q1	40140	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11831	T9独立头饰（狮子帽）·颜色2	T9_OnlyHelmWaiyi_Q2	40141	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11832	T9独立头饰（狮子帽）·颜色3	T9_OnlyHelmWaiyi_Q3	40142	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11833	T9独立头饰（狮子帽）·颜色4	T9_OnlyHelmWaiyi_Q4	40143	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	81	15000	1	waiyi																																																				
11834	T9独立头饰（狮子帽）·限时	T9_OnlyHelmWaiyi_Q1_time	40140	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	81	15000	1	waiyi																																																				
6783	T1校服·颜色1	T1_Faction_HelmWaiyi_Q1	25001	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	4	15000	1	waiyi																																																				
6784	T1校服·颜色2	T1_Faction_HelmWaiyi_Q2	25002	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	4	15000	1	waiyi																																																				
6785	T1校服·颜色3	T1_Faction_HelmWaiyi_Q3	25003	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	4	15000	1	waiyi																																																				
6786	T1校服·颜色4	T1_Faction_HelmWaiyi_Q4	25004	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	4	15000	1	waiyi																																																				
6863	T1校服·颜色5	T1_Faction_HelmWaiyi_Q5	25013	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	4	15000	1	waiyi																																																				
6787	T2校服·颜色1	T2_Faction_HelmWaiyi_Q1	25005	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	4	15000	1	waiyi																																																				
6788	T2校服·颜色2	T2_Faction_HelmWaiyi_Q2	25006	21		1	1	1				[FFFE0D]所有门派可用[-]\n\n戴上后可以改变当前头饰，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	4	15000	1	waiyi																																																				
