TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3
3339	高级秘籍·摄魂乱心	TR_Book_Lv3_3		12		1	40		6364	6364		门派秘籍	5600000	5	5600000		SkillBook																																																	
3340	高级秘籍·死亡回旋	TR_Book_Lv3_4		12		1	40		6361	6361		门派秘籍	5600000	5	5600000		SkillBook																																																	
3341	高级秘籍·降龙棍	SL_Book_Lv3_1		12		1	40		6371	6371		门派秘籍	5600000	5	5600000		SkillBook																																																	
3342	高级秘籍·大力金刚指	SL_Book_Lv3_2		12		1	40		6372	6372		门派秘籍	5600000	5	5600000		SkillBook																																																	
3343	高级秘籍·金刚伏魔	SL_Book_Lv3_3		12		1	40		6373	6373		门派秘籍	5600000	5	5600000		SkillBook																																																	
3344	高级秘籍·十二擒龙手	SL_Book_Lv3_4		12		1	40		6374	6374		门派秘籍	5600000	5	5600000		SkillBook																																																	
3345	高级秘籍·璇玑罗舞	CY_Book_Lv3_1		12		1	40		6381	6381		门派秘籍	5600000	5	5600000		SkillBook																																																	
3346	高级秘籍·雨打梨花	CY_Book_Lv3_2		12		1	40		6382	6382		门派秘籍	5600000	5	5600000		SkillBook																																																	
3347	高级秘籍·召唤啵啵	CY_Book_Lv3_3		12		1	40		6383	6383		门派秘籍	5600000	5	5600000		SkillBook																																																	
3348	高级秘籍·冰踪无影	CY_Book_Lv3_4		12		1	40		6384	6384		门派秘籍	5600000	5	5600000		SkillBook																																																	
3349	高级秘籍·缠身刺	TM_Book_Lv3_1		12		1	40		6385	6385		门派秘籍	5600000	5	5600000		SkillBook																																																	
3350	高级秘籍·暴雨梨花	TM_Book_Lv3_2		12		1	40		6386	6386		门派秘籍	5600000	5	5600000		SkillBook																																																	
3351	高级秘籍·迷影纵	TM_Book_Lv3_3		12		1	40		6387	6387		门派秘籍	5600000	5	5600000		SkillBook																																																	
3352	高级秘籍·九宫飞星	TM_Book_Lv3_4		12		1	40		6388	6388		门派秘籍	5600000	5	5600000		SkillBook																																																	
3353	高级秘籍·仙人指路	KL_Book_Lv3_1		12		1	40		6389	6389		门派秘籍	5600000	5	5600000		SkillBook																																																	
3354	高级秘籍·啸风三连击	KL_Book_Lv3_2		12		1	40		6390	6390		门派秘籍	5600000	5	5600000		SkillBook																																																	
3355	高级秘籍·混沌剑阵	KL_Book_Lv3_3		12		1	40		6391	6391		门派秘籍	5600000	5	5600000		SkillBook																																																	
3356	高级秘籍·雷动九天	KL_Book_Lv3_4		12		1	40		6392	6392		门派秘籍	5600000	5	5600000		SkillBook																																																	
4037	高级秘籍·亢龙有悔	GB_Book_Lv3_1		12		1	40		4037	4037		门派秘籍	5600000	5	5600000		SkillBook																																																	
4038	高级秘籍·困龙功	GB_Book_Lv3_2		12		1	40		4038	4038		门派秘籍	5600000	5	5600000		SkillBook																																																	
4039	高级秘籍·醉蝶狂舞	GB_Book_Lv3_3		12		1	40		4039	4039		门派秘籍	5600000	5	5600000		SkillBook																																																	
4040	高级秘籍·龙战于野	GB_Book_Lv3_4		12		1	40		4040	4040		门派秘籍	5600000	5	5600000		SkillBook																																																	
4041	高级秘籍·阴风蚀骨	WUDU_Book_Lv3_1		12		1	40		4041	4041		门派秘籍	5600000	5	5600000		SkillBook																																																	
4042	高级秘籍·召唤毒虫	WUDU_Book_Lv3_2		12		1	40		4042	4042		门派秘籍	5600000	5	5600000		SkillBook																																																	
4043	高级秘籍·迷心蛊	WUDU_Book_Lv3_3		12		1	40		4043	4043		门派秘籍	5600000	5	5600000		SkillBook																																																	
4044	高级秘籍·万蛊蚀心	WUDU_Book_Lv3_4		12		1	40		4044	4044		门派秘籍	5600000	5	5600000		SkillBook																																																	
5217	高级秘籍·断潮	CJ_Book_Lv3_1		12		1	40		5217	5217		门派秘籍	5600000	5	5600000		SkillBook																																																	
5218	高级秘籍·心剑	CJ_Book_Lv3_2		12		1	40		5218	5218		门派秘籍	5600000	5	5600000		SkillBook																																																	
5219	高级秘籍·玉泉鱼跃	CJ_Book_Lv3_3		12		1	40		5219	5219		门派秘籍	5600000	5	5600000		SkillBook																																																	
5220	高级秘籍·峰插云景	CJ_Book_Lv3_4		12		1	40		5220	5220		门派秘籍	5600000	5	5600000		SkillBook																																																	
5221	高级秘籍·平沙雁落	CG_Book_Lv3_1		12		1	40		5221	5221		门派秘籍	5600000	5	5600000		SkillBook																																																	
5222	高级秘籍·云生结海	CG_Book_Lv3_2		12		1	40		5222	5222		门派秘籍	5600000	5	5600000		SkillBook																																																	
5223	高级秘籍·清音长啸	CG_Book_Lv3_3		12		1	40		5223	5223		门派秘籍	5600000	5	5600000		SkillBook																																																	
5224	高级秘籍·江逐月天	CG_Book_Lv3_4		12		1	40		5224	5224		门派秘籍	5600000	5	5600000		SkillBook																																																	
6682	高级秘籍·飞燕凌波	TS_Book_Lv3_1		12		1	40		6682	6682		门派秘籍	5600000	5	5600000		SkillBook																																																	
6683	高级秘籍·银瓶玉碎	TS_Book_Lv3_2		12		1	40		6683	6683		门派秘籍	5600000	5	5600000		SkillBook																																																	
6684	高级秘籍·空山凝云	TS_Book_Lv3_3		12		1	40		6684	6684		门派秘籍	5600000	5	5600000		SkillBook																																																	
6685	高级秘籍·水龙吟	TS_Book_Lv3_4		12		1	40		6685	6685		门派秘籍	5600000	5	5600000		SkillBook																																																	
7528	高级秘籍·化血劫光	BD_Book_Lv3_1		12		1	40		7528	7528		门派秘籍	5600000	5	5600000		SkillBook																																																	
7529	高级秘籍·挟山超海	BD_Book_Lv3_2		12		1	40		7529	7529		门派秘籍	5600000	5	5600000		SkillBook																																																	
7530	高级秘籍·逆血截脉	BD_Book_Lv3_3		12		1	40		7530	7530		门派秘籍	5600000	5	5600000		SkillBook																																																	
7531	高级秘籍·浴血蹈锋	BD_Book_Lv3_4		12		1	40		7531	7531		门派秘籍	5600000	5	5600000		SkillBook																																																	
8453	高级秘籍·萧史乘龙	HS_Book_Lv3_1		12		1	40		8453	8453		门派秘籍	5600000	5	5600000		SkillBook																																																	
8454	高级秘籍·天绅倒悬	HS_Book_Lv3_2		12		1	40		8454	8454		门派秘籍	5600000	5	5600000		SkillBook																																																	
8455	高级秘籍·朝阳一气剑	HS_Book_Lv3_3		12		1	40		8455	8455		门派秘籍	5600000	5	5600000		SkillBook																																																	
8456	高级秘籍·风送紫霞	HS_Book_Lv3_4		12		1	40		8456	8456		门派秘籍	5600000	5	5600000		SkillBook																																																	
9887	高级秘籍·焚山噬川	MJ_Book_Lv3_1		12		1	40		9887	9887		门派秘籍	5600000	5	5600000		SkillBook																																																	
9888	高级秘籍·电光石火	MJ_Book_Lv3_2		12		1	40		9888	9888		门派秘籍	5600000	5	5600000		SkillBook																																																	
9889	高级秘籍·火光残影	MJ_Book_Lv3_3		12		1	40		9889	9889		门派秘籍	5600000	5	5600000		SkillBook																																																	
9890	高级秘籍·毁天灭地	MJ_Book_Lv3_4		12		1	40		9890	9890		门派秘籍	5600000	5	5600000		SkillBook																																																	
10545	高级秘籍·一阳指	DS_Book_Lv3_1		12		1	40		110545	110545		门派秘籍	5600000	5	5600000		SkillBook																																																	
10546	高级秘籍·五罗轻烟	DS_Book_Lv3_2		12		1	40		110546	110546		门派秘籍	5600000	5	5600000		SkillBook																																																	
10547	高级秘籍·六脉神剑	DS_Book_Lv3_3		12		1	40		110547	110547		门派秘籍	5600000	5	5600000		SkillBook																																																	
10548	高级秘籍·水龙狱	DS_Book_Lv3_4		12		1	40		110548	110548		门派秘籍	5600000	5	5600000		SkillBook																																																	
11281	高级秘籍·执颖点墨	WH_Book_Lv3_1		12		1	40		111281	111281		门派秘籍	5600000	5	5600000		SkillBook																																																	
11282	高级秘籍·兰摧玉折	WH_Book_Lv3_2		12		1	40		111282	111282		门派秘籍	5600000	5	5600000		SkillBook																																																	
11283	高级秘籍·墨虎如生	WH_Book_Lv3_3		12		1	40		111283	111283		门派秘籍	5600000	5	5600000		SkillBook																																																	
11284	高级秘籍·绘虎点睛	WH_Book_Lv3_4		12		1	40		111284	111284		门派秘籍	5600000	5	5600000		SkillBook																																																	
11960	高级秘籍·流光绝影/奔狼枪	YM_Book_Lv3_1		12		1	40		111960	111960		门派秘籍	5600000	5	5600000		SkillBook																																																	
11961	高级秘籍·啸风诀/奇门盾	YM_Book_Lv3_2		12		1	40		111961	111961		门派秘籍	5600000	5	5600000		SkillBook																																																	
11962	高级秘籍·碎金箭术/横扫千军	YM_Book_Lv3_3		12		1	40		111962	111962		门派秘籍	5600000	5	5600000		SkillBook																																																	
11963	高级秘籍·枪联弓映	YM_Book_Lv3_4		12		1	40		111963	111963		门派秘籍	5600000	5	5600000		SkillBook																																																	
