TemplateId	Name	Kind	ShowType	ItemType	DetailType	Level	RequireLevel	RealLevel	Icon	BigIcon	ObjID	Intro	Price	Quality	ItemValue	Sellable	ClassName	ResEffect	FightPower	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3	Attrib6Type	Attrib6Value1	Attrib6Value2	Attrib6Value3	Attrib7Type	Attrib7Value1	Attrib7Value2	Attrib7Value3	Attrib8Type	Attrib8Value1	Attrib8Value2	Attrib8Value3	Attrib9Type	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	Attrib9Value1	Attrib9Value2	Attrib9Value3	Attrib10Type	Attrib10Value1	Attrib10Value2	Attrib10Value3	HoleCount	InsetLevel	FactionLimit
2573	T4等级装外衣·颜色1	T4_Normal_Waiyi_Q1	6114	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2650	T4等级装外衣·颜色2	T4_Normal_Waiyi_Q2	6134	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2651	T4等级装外衣·颜色3	T4_Normal_Waiyi_Q3	6135	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2652	T4等级装外衣·颜色4	T4_Normal_Waiyi_Q4	6136	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6837	T4等级装外衣·颜色5	T4_Normal_Waiyi_Q5	50004	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2574	T5等级装外衣·颜色1	T5_Normal_Waiyi_Q1	6115	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2653	T5等级装外衣·颜色2	T5_Normal_Waiyi_Q2	6137	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2654	T5等级装外衣·颜色3	T5_Normal_Waiyi_Q3	6138	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2655	T5等级装外衣·颜色4	T5_Normal_Waiyi_Q4	6139	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6838	T5等级装外衣·颜色5	T5_Normal_Waiyi_Q5	50005	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2575	T6等级装外衣·颜色1	T6_Normal_Waiyi_Q1	6116	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2656	T6等级装外衣·颜色2	T6_Normal_Waiyi_Q2	6140	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2657	T6等级装外衣·颜色3	T6_Normal_Waiyi_Q3	6141	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2658	T6等级装外衣·颜色4	T6_Normal_Waiyi_Q4	6142	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6839	T6等级装外衣·颜色5	T6_Normal_Waiyi_Q5	50006	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10666	T6等级装外衣·颜色6（黄金）	T6_Normal_Waiyi_Q6	90001	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
9524	T6等级装外衣·颜色1·限时	T6_Normal_Waiyi_Q1_xianshi	6116	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	3	15000	1	waiyi																																																				
2576	T7等级装外衣·颜色1	T7_Normal_Waiyi_Q1	6117	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2659	T7等级装外衣·颜色2	T7_Normal_Waiyi_Q2	6143	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2660	T7等级装外衣·颜色3	T7_Normal_Waiyi_Q3	6144	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2661	T7等级装外衣·颜色4	T7_Normal_Waiyi_Q4	6145	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6840	T7等级装外衣·颜色5	T7_Normal_Waiyi_Q5	50007	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10668	T7等级装外衣·颜色6（黄金）	T7_Normal_Waiyi_Q6	90002	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
9525	T7等级装外衣·颜色1·限时	T7_Normal_Waiyi_Q1_xianshi	6117	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	3	15000	1	waiyi																																																				
2577	T8等级装外衣·颜色1	T8_Normal_Waiyi_Q1	6118	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2710	T8等级装外衣·颜色2	T8_Normal_Waiyi_Q2	6146	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2711	T8等级装外衣·颜色3	T8_Normal_Waiyi_Q3	6147	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2712	T8等级装外衣·颜色4	T8_Normal_Waiyi_Q4	6148	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6841	T8等级装外衣·颜色5	T8_Normal_Waiyi_Q5	50008	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10670	T8等级装外衣·颜色6（黄金）	T8_Normal_Waiyi_Q6	90003	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
9526	T8等级装外衣·颜色1·限时	T8_Normal_Waiyi_Q1_xianshi	6118	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]不可染色[-]	15000	3	15000	1	waiyi																																																				
2578	T9等级装外衣·颜色1	T9_Normal_Waiyi_Q1	6119	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
3937	T9等级装外衣·颜色2	T9_Normal_Waiyi_Q2	6149	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
3938	T9等级装外衣·颜色3	T9_Normal_Waiyi_Q3	6150	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
3939	T9等级装外衣·颜色4	T9_Normal_Waiyi_Q4	6151	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6842	T9等级装外衣·颜色5	T9_Normal_Waiyi_Q5	50009	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10672	T9等级装外衣·颜色6（黄金）	T9_Normal_Waiyi_Q6	90004	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2579	T10等级装外衣·颜色1	T10_Normal_Waiyi_Q1	6120	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
3940	T10等级装外衣·颜色2	T10_Normal_Waiyi_Q2	6152	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
3941	T10等级装外衣·颜色3	T10_Normal_Waiyi_Q3	6153	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
3942	T10等级装外衣·颜色4	T10_Normal_Waiyi_Q4	6154	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6843	T10等级装外衣·颜色5	T10_Normal_Waiyi_Q5	50010	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10674	T10等级装外衣·颜色6（黄金）	T10_Normal_Waiyi_Q6	90005	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10675	T10等级装外衣·颜色7（白金）	T10_Normal_Waiyi_Q7	91001	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5269	T11等级装外衣·颜色1	T11_Normal_Waiyi_Q1	6401	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5270	T11等级装外衣·颜色2	T11_Normal_Waiyi_Q2	6402	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5271	T11等级装外衣·颜色3	T11_Normal_Waiyi_Q3	6403	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5272	T11等级装外衣·颜色4	T11_Normal_Waiyi_Q4	6404	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6844	T11等级装外衣·颜色5	T11_Normal_Waiyi_Q5	50011	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10676	T11等级装外衣·颜色6（黄金）	T11_Normal_Waiyi_Q6	90006	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10677	T11等级装外衣·颜色7（白金）	T11_Normal_Waiyi_Q7	91002	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5273	T12等级装外衣·颜色1	T12_Normal_Waiyi_Q1	6405	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5274	T12等级装外衣·颜色2	T12_Normal_Waiyi_Q2	6406	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5275	T12等级装外衣·颜色3	T12_Normal_Waiyi_Q3	6407	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5276	T12等级装外衣·颜色4	T12_Normal_Waiyi_Q4	6408	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6845	T12等级装外衣·颜色5	T12_Normal_Waiyi_Q5	50012	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10678	T12等级装外衣·颜色6（黄金）	T12_Normal_Waiyi_Q6	90007	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10679	T12等级装外衣·颜色7（白金）	T12_Normal_Waiyi_Q7	91003	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5277	T13等级装外衣·颜色1	T13_Normal_Waiyi_Q1	6409	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5278	T13等级装外衣·颜色2	T13_Normal_Waiyi_Q2	6410	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5279	T13等级装外衣·颜色3	T13_Normal_Waiyi_Q3	6411	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5280	T13等级装外衣·颜色4	T13_Normal_Waiyi_Q4	6412	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6846	T13等级装外衣·颜色5	T13_Normal_Waiyi_Q5	50013	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10680	T13等级装外衣·颜色6（黄金）	T13_Normal_Waiyi_Q6	90008	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10681	T13等级装外衣·颜色7（白金）	T13_Normal_Waiyi_Q7	91004	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5281	T14等级装外衣·颜色1	T14_Normal_Waiyi_Q1	6413	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5282	T14等级装外衣·颜色2	T14_Normal_Waiyi_Q2	6414	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5283	T14等级装外衣·颜色3	T14_Normal_Waiyi_Q3	6415	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5284	T14等级装外衣·颜色4	T14_Normal_Waiyi_Q4	6416	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6847	T14等级装外衣·颜色5	T14_Normal_Waiyi_Q5	6416	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10682	T14等级装外衣·颜色6（黄金）	T14_Normal_Waiyi_Q6	90009	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10683	T14等级装外衣·颜色7（白金）	T14_Normal_Waiyi_Q7	91005	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5285	T15等级装外衣·颜色1	T15_Normal_Waiyi_Q1	6417	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5286	T15等级装外衣·颜色2	T15_Normal_Waiyi_Q2	6418	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5287	T15等级装外衣·颜色3	T15_Normal_Waiyi_Q3	6419	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5288	T15等级装外衣·颜色4	T15_Normal_Waiyi_Q4	6420	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6848	T15等级装外衣·颜色5	T15_Normal_Waiyi_Q5	6420	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10684	T15等级装外衣·颜色6（黄金）	T15_Normal_Waiyi_Q6	90010	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10685	T15等级装外衣·颜色7（白金）	T15_Normal_Waiyi_Q7	91006	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5289	T16等级装外衣·颜色1	T16_Normal_Waiyi_Q1	6421	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5290	T16等级装外衣·颜色2	T16_Normal_Waiyi_Q2	6422	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5291	T16等级装外衣·颜色3	T16_Normal_Waiyi_Q3	6423	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5292	T16等级装外衣·颜色4	T16_Normal_Waiyi_Q4	6424	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6849	T16等级装外衣·颜色5	T16_Normal_Waiyi_Q5	6424	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10686	T16等级装外衣·颜色6（黄金）	T16_Normal_Waiyi_Q6	90011	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10687	T16等级装外衣·颜色7（白金）	T16_Normal_Waiyi_Q7	91007	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5293	T17等级装外衣·颜色1	T17_Normal_Waiyi_Q1	6425	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5294	T17等级装外衣·颜色2	T17_Normal_Waiyi_Q2	6426	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5295	T17等级装外衣·颜色3	T17_Normal_Waiyi_Q3	6427	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5296	T17等级装外衣·颜色4	T17_Normal_Waiyi_Q4	6428	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6850	T17等级装外衣·颜色5	T17_Normal_Waiyi_Q5	50017	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10688	T17等级装外衣·颜色6（黄金）	T17_Normal_Waiyi_Q6	90012	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10689	T17等级装外衣·颜色7（白金）	T17_Normal_Waiyi_Q7	91008	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5297	T18等级装外衣·颜色1	T18_Normal_Waiyi_Q1	6429	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5298	T18等级装外衣·颜色2	T18_Normal_Waiyi_Q2	6430	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5299	T18等级装外衣·颜色3	T18_Normal_Waiyi_Q3	6431	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5300	T18等级装外衣·颜色4	T18_Normal_Waiyi_Q4	6432	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6851	T18等级装外衣·颜色5	T18_Normal_Waiyi_Q5	50018	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10690	T18等级装外衣·颜色6（黄金）	T18_Normal_Waiyi_Q6	90013	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10691	T18等级装外衣·颜色7（白金）	T18_Normal_Waiyi_Q7	91009	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5301	T19等级装外衣·颜色1	T19_Normal_Waiyi_Q1	6433	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5302	T19等级装外衣·颜色2	T19_Normal_Waiyi_Q2	6434	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5303	T19等级装外衣·颜色3	T19_Normal_Waiyi_Q3	6435	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5304	T19等级装外衣·颜色4	T19_Normal_Waiyi_Q4	6436	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6852	T19等级装外衣·颜色5	T19_Normal_Waiyi_Q5	50019	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10692	T19等级装外衣·颜色6（黄金）	T19_Normal_Waiyi_Q6	90014	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10693	T19等级装外衣·颜色7（白金）	T19_Normal_Waiyi_Q7	91010	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5305	T20等级装外衣·颜色1	T20_Normal_Waiyi_Q1	6437	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5306	T20等级装外衣·颜色2	T20_Normal_Waiyi_Q2	6438	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5307	T20等级装外衣·颜色3	T20_Normal_Waiyi_Q3	6439	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
5308	T20等级装外衣·颜色4	T20_Normal_Waiyi_Q4	6440	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
6853	T20等级装外衣·颜色5	T20_Normal_Waiyi_Q5	6440	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10694	T20等级装外衣·颜色6（黄金）	T20_Normal_Waiyi_Q6	90015	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
10695	T20等级装外衣·颜色7（白金）	T20_Normal_Waiyi_Q7	91011	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2580	茅庐装外衣·颜色1	T1_Newrole_Waiyi_Q1	20001	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2662	茅庐装外衣·颜色2	T1_Newrole_Waiyi_Q2	20002	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
2663	茅庐装外衣·颜色3	T1_Newrole_Waiyi_Q3	20003	13		1	1	1				穿上后可以改变当前外观，不影响原有装备附带的属性\n[FFFE0D]可用染色剂改变颜色[-]	15000	3	15000	1	waiyi																																																				
