TypeId	Level	Rate	Cost1	Cost2	Cost3	TimeFrame1	TimeFrameRate1	TimeFrameCost11	TimeFrameCost21	TimeFrameCost31	TimeFrame2	TimeFrameRate2	TimeFrameCost12	TimeFrameCost22	TimeFrameCost32	TimeFrame3	TimeFrameRate3	TimeFrameCost13	TimeFrameCost23	TimeFrameCost33	TimeFrame4	TimeFrameRate4	TimeFrameCost14	TimeFrameCost24	TimeFrameCost34	TimeFrame5	TimeFrameRate5	TimeFrameCost15	TimeFrameCost25	TimeFrameCost35	TimeFrame6	TimeFrameRate6	TimeFrameCost16	TimeFrameCost26	TimeFrameCost36	TimeFrame7	TimeFrameRate7	TimeFrameCost17	TimeFrameCost27	TimeFrameCost37	TimeFrame8	TimeFrameRate8	TimeFrameCost18	TimeFrameCost28	TimeFrameCost38	TimeFrame9	TimeFrameRate9	TimeFrameCost19	TimeFrameCost29	TimeFrameCost39
3	18	100000	ZhenQi|2000	Coin|3000		OpenLevel109;1	100000	ZhenQi|2000	Coin|3000		OpenLevel119;1	100000	ZhenQi|2000	Coin|3000		OpenLevel129;1	100000	ZhenQi|2000	Coin|3000		OpenLevel139;1	150000	ZhenQi|2000	Coin|3000		OpenLevel149;1	200000	ZhenQi|2000	Coin|3000		OpenLevel159;1	250000	ZhenQi|2000	Coin|3000		OpenLevel169;1	300000	ZhenQi|2000	Coin|3000											
3	19	100000	ZhenQi|2000	Coin|3000		OpenLevel109;1	100000	ZhenQi|2000	Coin|3000		OpenLevel119;1	100000	ZhenQi|2000	Coin|3000		OpenLevel129;1	100000	ZhenQi|2000	Coin|3000		OpenLevel139;1	150000	ZhenQi|2000	Coin|3000		OpenLevel149;1	200000	ZhenQi|2000	Coin|3000		OpenLevel159;1	250000	ZhenQi|2000	Coin|3000		OpenLevel169;1	300000	ZhenQi|2000	Coin|3000											
4	1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel109;1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel119;1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel129;1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel139;1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel149;1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel159;1	950000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel169;1	950000	ZhenQi|1000	Coin|2000	item|6149|1										
4	2	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel109;1	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel119;1	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel129;1	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel139;1	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel149;1	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel159;1	900000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel169;1	900000	ZhenQi|1000	Coin|2000	item|6149|1										
4	3	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel109;1	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel119;1	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel129;1	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel139;1	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel149;1	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel159;1	850000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel169;1	850000	ZhenQi|1000	Coin|2000	item|6149|1										
4	4	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel109;1	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel119;1	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel129;1	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel139;1	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel149;1	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel159;1	800000	ZhenQi|1000	Coin|2000	item|6149|1	OpenLevel169;1	800000	ZhenQi|1000	Coin|2000	item|6149|1										
4	5	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel109;1	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel119;1	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel129;1	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel139;1	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel149;1	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel159;1	750000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel169;1	750000	ZhenQi|1500	Coin|2000	item|6149|1										
4	6	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel109;1	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel119;1	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel129;1	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel139;1	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel149;1	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel159;1	700000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel169;1	700000	ZhenQi|1500	Coin|2000	item|6149|1										
4	7	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel109;1	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel119;1	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel129;1	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel139;1	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel149;1	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel159;1	650000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel169;1	650000	ZhenQi|1500	Coin|2000	item|6149|1										
4	8	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel109;1	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel119;1	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel129;1	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel139;1	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel149;1	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel159;1	600000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel169;1	600000	ZhenQi|1500	Coin|2000	item|6149|1										
4	9	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel109;1	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel119;1	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel129;1	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel139;1	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel149;1	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel159;1	550000	ZhenQi|1500	Coin|2000	item|6149|1	OpenLevel169;1	550000	ZhenQi|1500	Coin|2000	item|6149|1										
4	10	500000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	600000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	700000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	800000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	800000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	800000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	800000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	800000	ZhenQi|2000	Coin|3000	item|6149|1										
4	11	450000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	550000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	650000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	750000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	750000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	750000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	750000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	750000	ZhenQi|2000	Coin|3000	item|6149|1										
4	12	400000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	500000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	600000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	700000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	700000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	700000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	700000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	700000	ZhenQi|2000	Coin|3000	item|6149|1										
4	13	350000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	450000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	550000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	650000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	650000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	650000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	650000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	650000	ZhenQi|2000	Coin|3000	item|6149|1										
4	14	300000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	400000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	500000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	600000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	600000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	600000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	600000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	600000	ZhenQi|2000	Coin|3000	item|6149|1										
4	15	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	300000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	350000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	400000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	450000	ZhenQi|2000	Coin|3000	item|6149|1										
4	16	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	300000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	350000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	400000	ZhenQi|2000	Coin|3000	item|6149|1										
4	17	150000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	150000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	150000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	150000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	300000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	350000	ZhenQi|2000	Coin|3000	item|6149|1										
4	18	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	150000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	300000	ZhenQi|2000	Coin|3000	item|6149|1										
4	19	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel109;1	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel119;1	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel129;1	100000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel139;1	150000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel149;1	200000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel159;1	250000	ZhenQi|2000	Coin|3000	item|6149|1	OpenLevel169;1	300000	ZhenQi|2000	Coin|3000	item|6149|1										
5	1	700000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	700000	ZhenQi|2000	Coin|4000		OpenLevel139;1	700000	ZhenQi|2000	Coin|4000		OpenLevel149;1	700000	ZhenQi|2000	Coin|4000		OpenLevel159;1	700000	ZhenQi|2000	Coin|4000		OpenLevel169;1	700000	ZhenQi|2000	Coin|4000		OpenLevel179;1	700000	ZhenQi|2000	Coin|4000											
5	2	700000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	700000	ZhenQi|2000	Coin|4000		OpenLevel139;1	700000	ZhenQi|2000	Coin|4000		OpenLevel149;1	700000	ZhenQi|2000	Coin|4000		OpenLevel159;1	700000	ZhenQi|2000	Coin|4000		OpenLevel169;1	700000	ZhenQi|2000	Coin|4000		OpenLevel179;1	700000	ZhenQi|2000	Coin|4000											
5	3	700000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	700000	ZhenQi|2000	Coin|4000		OpenLevel139;1	700000	ZhenQi|2000	Coin|4000		OpenLevel149;1	700000	ZhenQi|2000	Coin|4000		OpenLevel159;1	700000	ZhenQi|2000	Coin|4000		OpenLevel169;1	700000	ZhenQi|2000	Coin|4000		OpenLevel179;1	700000	ZhenQi|2000	Coin|4000											
5	4	700000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	700000	ZhenQi|2000	Coin|4000		OpenLevel139;1	700000	ZhenQi|2000	Coin|4000		OpenLevel149;1	700000	ZhenQi|2000	Coin|4000		OpenLevel159;1	700000	ZhenQi|2000	Coin|4000		OpenLevel169;1	700000	ZhenQi|2000	Coin|4000		OpenLevel179;1	700000	ZhenQi|2000	Coin|4000											
5	5	650000	ZhenQi|2000	Coin|4000		OpenLevel119;1	650000	ZhenQi|2000	Coin|4000		OpenLevel129;1	650000	ZhenQi|2000	Coin|4000		OpenLevel139;1	650000	ZhenQi|2000	Coin|4000		OpenLevel149;1	650000	ZhenQi|2000	Coin|4000		OpenLevel159;1	650000	ZhenQi|2000	Coin|4000		OpenLevel169;1	650000	ZhenQi|2000	Coin|4000		OpenLevel179;1	650000	ZhenQi|2000	Coin|4000											
5	6	650000	ZhenQi|2000	Coin|4000		OpenLevel119;1	650000	ZhenQi|2000	Coin|4000		OpenLevel129;1	650000	ZhenQi|2000	Coin|4000		OpenLevel139;1	650000	ZhenQi|2000	Coin|4000		OpenLevel149;1	650000	ZhenQi|2000	Coin|4000		OpenLevel159;1	650000	ZhenQi|2000	Coin|4000		OpenLevel169;1	650000	ZhenQi|2000	Coin|4000		OpenLevel179;1	650000	ZhenQi|2000	Coin|4000											
5	7	650000	ZhenQi|2000	Coin|4000		OpenLevel119;1	650000	ZhenQi|2000	Coin|4000		OpenLevel129;1	650000	ZhenQi|2000	Coin|4000		OpenLevel139;1	650000	ZhenQi|2000	Coin|4000		OpenLevel149;1	650000	ZhenQi|2000	Coin|4000		OpenLevel159;1	650000	ZhenQi|2000	Coin|4000		OpenLevel169;1	650000	ZhenQi|2000	Coin|4000		OpenLevel179;1	650000	ZhenQi|2000	Coin|4000											
5	8	650000	ZhenQi|2000	Coin|4000		OpenLevel119;1	650000	ZhenQi|2000	Coin|4000		OpenLevel129;1	650000	ZhenQi|2000	Coin|4000		OpenLevel139;1	650000	ZhenQi|2000	Coin|4000		OpenLevel149;1	650000	ZhenQi|2000	Coin|4000		OpenLevel159;1	650000	ZhenQi|2000	Coin|4000		OpenLevel169;1	650000	ZhenQi|2000	Coin|4000		OpenLevel179;1	650000	ZhenQi|2000	Coin|4000											
5	9	650000	ZhenQi|2000	Coin|4000		OpenLevel119;1	650000	ZhenQi|2000	Coin|4000		OpenLevel129;1	650000	ZhenQi|2000	Coin|4000		OpenLevel139;1	650000	ZhenQi|2000	Coin|4000		OpenLevel149;1	650000	ZhenQi|2000	Coin|4000		OpenLevel159;1	650000	ZhenQi|2000	Coin|4000		OpenLevel169;1	650000	ZhenQi|2000	Coin|4000		OpenLevel179;1	650000	ZhenQi|2000	Coin|4000											
5	10	600000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	800000	ZhenQi|2000	Coin|4000		OpenLevel139;1	900000	ZhenQi|2000	Coin|4000		OpenLevel149;1	900000	ZhenQi|2000	Coin|4000		OpenLevel159;1	900000	ZhenQi|2000	Coin|4000		OpenLevel169;1	900000	ZhenQi|2000	Coin|4000		OpenLevel179;1	900000	ZhenQi|2000	Coin|4000											
5	11	600000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	800000	ZhenQi|2000	Coin|4000		OpenLevel139;1	900000	ZhenQi|2000	Coin|4000		OpenLevel149;1	900000	ZhenQi|2000	Coin|4000		OpenLevel159;1	900000	ZhenQi|2000	Coin|4000		OpenLevel169;1	900000	ZhenQi|2000	Coin|4000		OpenLevel179;1	900000	ZhenQi|2000	Coin|4000											
5	12	600000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	800000	ZhenQi|2000	Coin|4000		OpenLevel139;1	900000	ZhenQi|2000	Coin|4000		OpenLevel149;1	900000	ZhenQi|2000	Coin|4000		OpenLevel159;1	900000	ZhenQi|2000	Coin|4000		OpenLevel169;1	900000	ZhenQi|2000	Coin|4000		OpenLevel179;1	900000	ZhenQi|2000	Coin|4000											
5	13	600000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	800000	ZhenQi|2000	Coin|4000		OpenLevel139;1	900000	ZhenQi|2000	Coin|4000		OpenLevel149;1	900000	ZhenQi|2000	Coin|4000		OpenLevel159;1	900000	ZhenQi|2000	Coin|4000		OpenLevel169;1	900000	ZhenQi|2000	Coin|4000		OpenLevel179;1	900000	ZhenQi|2000	Coin|4000											
5	14	600000	ZhenQi|2000	Coin|4000		OpenLevel119;1	700000	ZhenQi|2000	Coin|4000		OpenLevel129;1	800000	ZhenQi|2000	Coin|4000		OpenLevel139;1	900000	ZhenQi|2000	Coin|4000		OpenLevel149;1	900000	ZhenQi|2000	Coin|4000		OpenLevel159;1	900000	ZhenQi|2000	Coin|4000		OpenLevel169;1	900000	ZhenQi|2000	Coin|4000		OpenLevel179;1	900000	ZhenQi|2000	Coin|4000											
5	15	400000	ZhenQi|2000	Coin|4000		OpenLevel119;1	400000	ZhenQi|2000	Coin|4000		OpenLevel129;1	400000	ZhenQi|2000	Coin|4000		OpenLevel139;1	400000	ZhenQi|2000	Coin|4000		OpenLevel149;1	450000	ZhenQi|2000	Coin|4000		OpenLevel159;1	500000	ZhenQi|2000	Coin|4000		OpenLevel169;1	550000	ZhenQi|2000	Coin|4000		OpenLevel179;1	600000	ZhenQi|2000	Coin|4000											
5	16	400000	ZhenQi|2000	Coin|4000		OpenLevel119;1	400000	ZhenQi|2000	Coin|4000		OpenLevel129;1	400000	ZhenQi|2000	Coin|4000		OpenLevel139;1	400000	ZhenQi|2000	Coin|4000		OpenLevel149;1	450000	ZhenQi|2000	Coin|4000		OpenLevel159;1	500000	ZhenQi|2000	Coin|4000		OpenLevel169;1	550000	ZhenQi|2000	Coin|4000		OpenLevel179;1	600000	ZhenQi|2000	Coin|4000											
5	17	400000	ZhenQi|2000	Coin|4000		OpenLevel119;1	400000	ZhenQi|2000	Coin|4000		OpenLevel129;1	400000	ZhenQi|2000	Coin|4000		OpenLevel139;1	400000	ZhenQi|2000	Coin|4000		OpenLevel149;1	450000	ZhenQi|2000	Coin|4000		OpenLevel159;1	500000	ZhenQi|2000	Coin|4000		OpenLevel169;1	550000	ZhenQi|2000	Coin|4000		OpenLevel179;1	600000	ZhenQi|2000	Coin|4000											
5	18	400000	ZhenQi|2000	Coin|4000		OpenLevel119;1	400000	ZhenQi|2000	Coin|4000		OpenLevel129;1	400000	ZhenQi|2000	Coin|4000		OpenLevel139;1	400000	ZhenQi|2000	Coin|4000		OpenLevel149;1	450000	ZhenQi|2000	Coin|4000		OpenLevel159;1	500000	ZhenQi|2000	Coin|4000		OpenLevel169;1	550000	ZhenQi|2000	Coin|4000		OpenLevel179;1	600000	ZhenQi|2000	Coin|4000											
5	19	200000	ZhenQi|2000	Coin|4000		OpenLevel119;1	200000	ZhenQi|2000	Coin|4000		OpenLevel129;1	200000	ZhenQi|2000	Coin|4000		OpenLevel139;1	200000	ZhenQi|2000	Coin|4000		OpenLevel149;1	250000	ZhenQi|2000	Coin|4000		OpenLevel159;1	300000	ZhenQi|2000	Coin|4000		OpenLevel169;1	350000	ZhenQi|2000	Coin|4000		OpenLevel179;1	400000	ZhenQi|2000	Coin|4000											
6	1	650000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	650000	ZhenQi|3000	Coin|6000		OpenLevel139;1	650000	ZhenQi|3000	Coin|6000		OpenLevel149;1	650000	ZhenQi|3000	Coin|6000		OpenLevel159;1	650000	ZhenQi|3000	Coin|6000		OpenLevel169;1	650000	ZhenQi|3000	Coin|6000		OpenLevel179;1	650000	ZhenQi|3000	Coin|6000											
6	2	650000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	650000	ZhenQi|3000	Coin|6000		OpenLevel139;1	650000	ZhenQi|3000	Coin|6000		OpenLevel149;1	650000	ZhenQi|3000	Coin|6000		OpenLevel159;1	650000	ZhenQi|3000	Coin|6000		OpenLevel169;1	650000	ZhenQi|3000	Coin|6000		OpenLevel179;1	650000	ZhenQi|3000	Coin|6000											
6	3	650000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	650000	ZhenQi|3000	Coin|6000		OpenLevel139;1	650000	ZhenQi|3000	Coin|6000		OpenLevel149;1	650000	ZhenQi|3000	Coin|6000		OpenLevel159;1	650000	ZhenQi|3000	Coin|6000		OpenLevel169;1	650000	ZhenQi|3000	Coin|6000		OpenLevel179;1	650000	ZhenQi|3000	Coin|6000											
6	4	650000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	650000	ZhenQi|3000	Coin|6000		OpenLevel139;1	650000	ZhenQi|3000	Coin|6000		OpenLevel149;1	650000	ZhenQi|3000	Coin|6000		OpenLevel159;1	650000	ZhenQi|3000	Coin|6000		OpenLevel169;1	650000	ZhenQi|3000	Coin|6000		OpenLevel179;1	650000	ZhenQi|3000	Coin|6000											
6	5	600000	ZhenQi|3000	Coin|6000		OpenLevel119;1	600000	ZhenQi|3000	Coin|6000		OpenLevel129;1	600000	ZhenQi|3000	Coin|6000		OpenLevel139;1	600000	ZhenQi|3000	Coin|6000		OpenLevel149;1	600000	ZhenQi|3000	Coin|6000		OpenLevel159;1	600000	ZhenQi|3000	Coin|6000		OpenLevel169;1	600000	ZhenQi|3000	Coin|6000		OpenLevel179;1	600000	ZhenQi|3000	Coin|6000											
6	6	600000	ZhenQi|3000	Coin|6000		OpenLevel119;1	600000	ZhenQi|3000	Coin|6000		OpenLevel129;1	600000	ZhenQi|3000	Coin|6000		OpenLevel139;1	600000	ZhenQi|3000	Coin|6000		OpenLevel149;1	600000	ZhenQi|3000	Coin|6000		OpenLevel159;1	600000	ZhenQi|3000	Coin|6000		OpenLevel169;1	600000	ZhenQi|3000	Coin|6000		OpenLevel179;1	600000	ZhenQi|3000	Coin|6000											
6	7	600000	ZhenQi|3000	Coin|6000		OpenLevel119;1	600000	ZhenQi|3000	Coin|6000		OpenLevel129;1	600000	ZhenQi|3000	Coin|6000		OpenLevel139;1	600000	ZhenQi|3000	Coin|6000		OpenLevel149;1	600000	ZhenQi|3000	Coin|6000		OpenLevel159;1	600000	ZhenQi|3000	Coin|6000		OpenLevel169;1	600000	ZhenQi|3000	Coin|6000		OpenLevel179;1	600000	ZhenQi|3000	Coin|6000											
6	8	600000	ZhenQi|3000	Coin|6000		OpenLevel119;1	600000	ZhenQi|3000	Coin|6000		OpenLevel129;1	600000	ZhenQi|3000	Coin|6000		OpenLevel139;1	600000	ZhenQi|3000	Coin|6000		OpenLevel149;1	600000	ZhenQi|3000	Coin|6000		OpenLevel159;1	600000	ZhenQi|3000	Coin|6000		OpenLevel169;1	600000	ZhenQi|3000	Coin|6000		OpenLevel179;1	600000	ZhenQi|3000	Coin|6000											
6	9	600000	ZhenQi|3000	Coin|6000		OpenLevel119;1	600000	ZhenQi|3000	Coin|6000		OpenLevel129;1	600000	ZhenQi|3000	Coin|6000		OpenLevel139;1	600000	ZhenQi|3000	Coin|6000		OpenLevel149;1	600000	ZhenQi|3000	Coin|6000		OpenLevel159;1	600000	ZhenQi|3000	Coin|6000		OpenLevel169;1	600000	ZhenQi|3000	Coin|6000		OpenLevel179;1	600000	ZhenQi|3000	Coin|6000											
6	10	550000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	750000	ZhenQi|3000	Coin|6000		OpenLevel139;1	850000	ZhenQi|3000	Coin|6000		OpenLevel149;1	850000	ZhenQi|3000	Coin|6000		OpenLevel159;1	850000	ZhenQi|3000	Coin|6000		OpenLevel169;1	850000	ZhenQi|3000	Coin|6000		OpenLevel179;1	850000	ZhenQi|3000	Coin|6000											
6	11	550000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	750000	ZhenQi|3000	Coin|6000		OpenLevel139;1	850000	ZhenQi|3000	Coin|6000		OpenLevel149;1	850000	ZhenQi|3000	Coin|6000		OpenLevel159;1	850000	ZhenQi|3000	Coin|6000		OpenLevel169;1	850000	ZhenQi|3000	Coin|6000		OpenLevel179;1	850000	ZhenQi|3000	Coin|6000											
6	12	550000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	750000	ZhenQi|3000	Coin|6000		OpenLevel139;1	850000	ZhenQi|3000	Coin|6000		OpenLevel149;1	850000	ZhenQi|3000	Coin|6000		OpenLevel159;1	850000	ZhenQi|3000	Coin|6000		OpenLevel169;1	850000	ZhenQi|3000	Coin|6000		OpenLevel179;1	850000	ZhenQi|3000	Coin|6000											
6	13	550000	ZhenQi|3000	Coin|6000		OpenLevel119;1	650000	ZhenQi|3000	Coin|6000		OpenLevel129;1	750000	ZhenQi|3000	Coin|6000		OpenLevel139;1	850000	ZhenQi|3000	Coin|6000		OpenLevel149;1	850000	ZhenQi|3000	Coin|6000		OpenLevel159;1	850000	ZhenQi|3000	Coin|6000		OpenLevel169;1	850000	ZhenQi|3000	Coin|6000		OpenLevel179;1	850000	ZhenQi|3000	Coin|6000											
