Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme		HideTaskId
yewai_40_6	绿林豪客		1027	50		50	12822	4757	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	12579	4591	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	12734	4391	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	13037	4539	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	12505	4997	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	12859	5049	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	12168	4155	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	13093	4875	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	12095	4887	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10419	2784	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10915	3355	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	11071	2940	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10850	3058	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10937	3599	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10724	2788	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10267	2624	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10137	2925	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10617	3622	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10301	3485	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10614	3039	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10377	3146	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10629	3325	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10160	3237	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10537	2506	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10911	2506	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10979	2746	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	11193	2723	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	11299	3047	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	11208	3310	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4527	8450	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4570	8797	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4607	8116	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4924	8094	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4901	8901	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5211	8911	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5246	8700	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5056	8516	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4798	8671	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4820	8347	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5436	8816	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5191	8114	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5499	8190	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5278	8376	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5507	8528	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10212	5810	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5154	6310	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4647	7114	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4514	6886	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4776	6289	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4527	6469	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5021	7131	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5487	6341	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5396	7109	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4723	6877	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4802	6594	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5028	6809	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5232	6970	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5193	6586	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5533	6647	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5540	6920	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10212	7614	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	10467	7439	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	11112	7841	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	13340	8389	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	13581	8245	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4362	4709	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	5062	4376	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4339	4465	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4037	3974	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4315	4183	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4091	4288	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	3851	4288	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4122	4593	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	3905	4686	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4153	4902	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4474	4953	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4797	4402	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4344	3905	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4560	4113	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4695	3926	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4749	4881	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4608	4624	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4928	4678	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4873	4154	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	4547	4376	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6313	4911	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6431	4541	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6796	5350	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	7137	5321	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6574	5099	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6545	4827	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6925	5128	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	7052	4531	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	7358	4584	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	7374	4915	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	7370	5241	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6399	5273	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6746	4515	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	6852	4780	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_40_6	绿林豪客		1027	50		50	7109	4959	0	-1	0	0		-1	0	0	0	0	0	0	0		
jinsangye	金桑叶		158	50	1	99	12256	3397	0	-1	0	0		0	0	0	0	0	0	0	0		
jinsangye	金桑叶		158	50	1	99	12818	3286	0	-1	0	0		0	0	0	0	0	0	0	0		
jinsangye	金桑叶		158	50	1	99	13536	3175	0	-1	0	0		0	0	0	0	0	0	0	0		
jinsangye	金桑叶		158	50	1	99	14087	3192	0	-1	0	0		0	0	0	0	0	0	0	0		
