Index	NpcName	TitleID	NpcTemplateId	WalkNearLength	CanAutoPath	NpcLevel	XPos	YPos	StandDir	Quantity	NpcType	NpcCamp	NpcDroprate	NpcSeriesAuto	NpcSeriesMetal	NpcSeriesWood	NpcSeriesWater	NpcSeriesFire	NpcSeriesEarth	Removewhendeath	ChangeColorScheme		HideTaskId
yewai_60_4	流窜匪类		1037	50		70	11407	4324	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	10719	3263	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	11298	3347	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6431	4440	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6951	3713	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6339	3660	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6994	4002	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	7004	4281	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6720	4233	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6749	4425	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3130	13533	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2983	13744	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3410	13543	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3304	13791	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3531	13770	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3035	13211	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3325	13280	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3626	13364	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3099	12900	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3352	12974	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3594	13074	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3410	12652	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3689	12768	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3884	12990	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3853	13290	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3753	13638	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3828	11387	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3584	11545	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3108	11253	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3169	11545	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3083	12632	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2836	12872	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2772	13222	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2798	13482	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2896	10730	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3107	11026	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2850	11086	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3906	11133	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3776	10782	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3506	10701	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3160	10717	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	2876	11469	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3395	11340	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3619	11192	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	3389	11021	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	8558	6034	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	8490	5711	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	8564	5347	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	8848	6186	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9238	6211	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9585	6136	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9635	5751	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9642	5354	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9024	5978	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9390	5581	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9283	5291	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	8904	5310	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9030	5594	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	8791	5777	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	9352	5909	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6044	3759	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	5935	4106	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6076	4402	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6250	4209	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6295	3926	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6520	4068	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	6680	3907	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13129	3148	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13473	3738	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13055	3529	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13258	3817	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13655	3958	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13814	3357	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13674	3561	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13295	3542	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	14014	3829	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13786	3757	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13940	3608	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	14170	3548	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13332	3264	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13565	3371	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13529	3113	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13377	2922	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13795	2907	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	14162	3074	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	14036	3327	0	-1	0	0		-1	0	0	0	0	0	0	0		
yewai_60_4	流窜匪类		1037	50		70	13860	3093	0	-1	0	0		-1	0	0	0	0	0	0	0		
